age,two_year_recid,priors_count,length_of_stay,race,unrelated_column_one,unrelated_column_two,c_charge_degree_F,c_charge_degree_M,sex_Female,sex_Male,y
29,1,1,0,0,0,1,1,0,0,1,1
29,0,0,0,0,1,1,0,1,1,0,1
33,0,0,1,1,0,0,1,0,1,0,1
33,1,1,4,0,0,0,0,1,1,0,1
29,0,0,1,1,1,1,1,0,0,1,1
26,0,0,0,0,0,1,1,0,0,1,1
38,0,1,4,0,0,1,1,0,0,1,1
32,0,5,1,1,0,0,0,1,0,1,1
31,1,5,37,0,0,0,1,0,0,1,1
23,1,6,5,0,1,0,0,1,0,1,1
57,0,0,1,0,0,1,0,1,1,0,1
51,0,5,4,1,0,0,0,1,0,1,1
57,1,9,58,0,0,1,1,0,0,1,1
51,0,0,0,0,0,0,0,1,0,1,1
22,1,0,32,0,1,1,1,0,0,1,1
36,0,0,7,0,1,1,1,0,0,1,1
20,1,1,1,1,0,0,1,0,0,1,0
23,1,0,1,1,1,0,1,0,1,0,1
23,1,6,135,1,0,0,1,0,0,1,0
29,0,0,1,0,1,1,0,1,1,0,1
34,1,0,241,1,0,1,1,0,0,1,1
27,1,5,37,1,0,1,0,1,0,1,0
25,0,5,35,1,1,0,1,0,0,1,0
27,1,18,0,1,0,0,1,0,0,1,0
42,0,0,1,1,0,0,1,0,0,1,1
27,0,0,1,0,1,0,0,1,0,1,1
30,1,4,1,1,0,1,0,1,0,1,1
26,1,1,0,1,0,0,0,1,0,1,1
27,1,7,2,1,1,0,1,0,0,1,1
33,1,12,2,1,0,0,0,1,0,1,0
22,0,0,1,1,0,0,1,0,1,0,0
27,1,4,1,0,1,1,0,1,0,1,1
27,1,0,54,0,1,1,1,0,0,1,1
25,1,8,29,1,0,1,1,0,0,1,1
22,1,0,0,0,1,1,0,1,0,1,1
33,1,1,10,0,0,1,1,0,0,1,0
32,1,6,4,1,1,0,1,0,0,1,1
37,0,0,0,0,1,1,1,0,0,1,1
38,1,5,2,0,0,0,0,1,0,1,1
24,0,8,37,0,1,1,1,0,0,1,0
55,1,0,6,0,1,0,1,0,1,0,1
45,0,3,36,1,0,1,1,0,0,1,0
20,0,0,1,0,0,1,1,0,0,1,1
53,0,0,-1,0,1,1,0,1,0,1,1
48,0,1,0,0,0,1,0,1,1,0,1
23,1,6,5,0,0,1,1,0,0,1,0
31,1,0,1,1,1,1,1,0,0,1,1
23,0,3,33,1,1,1,1,0,0,1,0
40,0,6,0,0,1,1,1,0,0,1,1
28,1,2,2,1,0,0,1,0,0,1,1
31,0,0,2,1,0,1,1,0,1,0,1
23,0,0,1,1,0,0,1,0,0,1,1
55,1,1,33,0,0,0,1,0,0,1,1
32,0,0,0,0,0,0,1,0,0,1,1
47,1,19,212,1,0,0,1,0,0,1,0
21,1,5,1,0,0,1,1,0,0,1,0
35,1,10,22,1,0,1,1,0,0,1,1
27,1,0,0,0,1,0,1,0,0,1,0
36,0,4,1,1,0,1,1,0,0,1,1
36,0,1,0,1,1,1,0,1,1,0,1
20,1,0,8,0,0,0,1,0,0,1,1
56,1,10,13,0,0,1,0,1,0,1,1
30,0,2,63,0,0,0,1,0,0,1,1
29,1,2,8,0,1,0,1,0,1,0,1
21,1,0,35,1,1,1,0,1,0,1,0
31,0,2,0,0,1,1,0,1,0,1,1
42,1,6,0,1,1,1,1,0,0,1,0
30,1,1,1,1,1,1,1,0,0,1,1
54,0,21,0,1,0,1,1,0,0,1,1
20,0,0,1,0,0,1,1,0,0,1,1
51,1,1,1,0,1,1,1,0,0,1,1
41,0,0,0,0,1,1,0,1,0,1,1
27,1,10,1,1,1,0,1,0,0,1,0
32,1,12,1,1,1,0,1,0,0,1,0
33,1,14,1,1,0,0,1,0,0,1,0
22,0,1,4,1,1,1,1,0,0,1,0
25,0,0,5,1,1,1,1,0,1,0,1
44,0,2,5,1,1,0,0,1,0,1,1
33,1,0,23,0,1,0,0,1,0,1,1
23,0,0,0,0,0,1,1,0,0,1,1
61,0,0,0,0,1,1,0,1,0,1,1
37,1,4,82,0,1,1,0,1,0,1,1
36,0,4,2,1,0,1,0,1,0,1,1
24,1,4,26,1,0,0,1,0,0,1,0
21,0,0,4,0,0,1,1,0,0,1,1
21,1,3,4,1,1,1,1,0,0,1,1
36,0,0,1,0,1,1,0,1,1,0,1
30,1,9,50,1,1,0,1,0,0,1,0
24,1,0,1,0,1,0,0,1,0,1,1
44,0,0,0,0,0,1,0,1,0,1,1
59,1,14,33,1,1,0,1,0,0,1,0
22,1,0,2,0,0,1,1,0,0,1,1
25,0,0,0,1,0,0,1,0,0,1,1
29,0,1,0,0,1,0,0,1,0,1,0
25,1,0,2,1,0,0,1,0,0,1,1
23,0,1,0,0,0,0,0,1,1,0,1
25,1,2,11,0,1,1,1,0,1,0,1
29,1,0,1,1,0,1,0,1,0,1,1
23,1,5,4,1,1,0,1,0,0,1,0
49,1,14,122,1,1,0,0,1,1,0,1
43,1,0,1,0,1,1,1,0,1,0,1
47,0,4,0,1,1,1,0,1,1,0,1
27,0,1,1,0,1,0,1,0,0,1,1
31,0,1,0,1,1,1,1,0,0,1,0
23,0,1,1,1,0,1,1,0,1,0,1
24,1,1,3,0,1,0,1,0,0,1,1
36,0,0,-1,0,1,0,0,1,0,1,1
21,1,0,0,1,0,0,1,0,0,1,1
60,1,9,384,0,1,0,1,0,1,0,1
45,0,2,0,0,0,1,0,1,0,1,1
28,1,5,1,1,0,1,0,1,0,1,1
50,1,30,3,0,1,0,0,1,1,0,1
22,0,1,0,0,0,1,0,1,1,0,1
52,0,2,10,1,1,0,0,1,0,1,1
44,0,1,0,0,1,1,1,0,1,0,1
20,0,0,3,1,1,0,1,0,0,1,1
27,1,7,0,0,0,1,1,0,0,1,0
41,0,1,6,0,0,1,1,0,0,1,1
31,1,15,4,1,0,0,0,1,0,1,0
39,1,3,1,0,1,1,1,0,0,1,1
42,0,1,0,1,1,1,1,0,1,0,1
28,0,1,1,0,0,1,1,0,0,1,1
31,0,1,0,0,1,1,0,1,0,1,1
61,0,1,2,1,1,1,0,1,0,1,1
30,0,0,0,0,0,0,1,0,0,1,1
36,1,16,8,1,0,1,1,0,0,1,0
28,1,0,1,0,1,1,1,0,0,1,1
29,0,0,0,0,1,1,1,0,0,1,1
36,0,1,0,0,1,1,0,1,0,1,1
46,1,0,2,0,0,1,0,1,1,0,1
31,0,0,0,1,1,0,0,1,0,1,1
26,0,0,1,1,1,0,1,0,0,1,0
29,0,0,1,1,0,0,1,0,0,1,1
21,1,7,10,1,0,0,1,0,0,1,0
55,0,0,0,0,1,0,1,0,1,0,1
40,0,0,2,0,0,0,0,1,1,0,1
22,1,2,1,0,1,1,1,0,0,1,0
28,0,7,1,1,1,0,1,0,0,1,0
26,0,1,-1,0,1,0,1,0,0,1,1
23,1,5,32,0,0,0,0,1,0,1,0
64,0,8,0,0,1,1,1,0,0,1,1
39,0,0,5,0,1,1,1,0,0,1,1
38,1,16,241,1,0,0,1,0,0,1,0
22,1,0,1,1,0,0,1,0,0,1,1
44,0,2,1,1,1,1,1,0,0,1,1
49,1,2,11,0,0,1,0,1,1,0,1
39,0,0,0,0,1,0,1,0,0,1,1
22,0,0,1,0,0,0,1,0,0,1,1
32,1,2,0,0,1,1,1,0,1,0,1
29,1,2,0,0,1,0,1,0,0,1,1
37,0,1,3,1,1,1,1,0,0,1,0
26,1,0,0,1,1,1,0,1,0,1,1
29,0,2,0,1,1,1,0,1,0,1,1
26,0,0,1,1,0,1,0,1,0,1,1
27,1,6,1,0,0,0,1,0,1,0,1
48,0,0,1,0,1,0,1,0,1,0,1
28,0,0,2,0,1,0,1,0,1,0,1
27,1,0,3,1,1,0,1,0,0,1,1
34,0,1,1,0,0,0,0,1,0,1,1
31,1,8,13,0,0,0,1,0,0,1,1
22,1,0,0,0,1,1,0,1,0,1,1
28,0,3,0,1,1,1,1,0,0,1,1
31,1,8,117,0,1,1,1,0,0,1,0
42,0,1,0,1,1,1,1,0,0,1,1
41,0,0,1,0,1,0,1,0,1,0,1
56,0,4,16,1,0,0,1,0,0,1,1
45,1,21,1,0,0,1,1,0,0,1,1
69,0,0,0,0,0,1,0,1,0,1,1
41,0,4,0,1,0,0,1,0,0,1,1
26,1,4,2,0,0,0,1,0,0,1,1
34,0,0,0,0,1,0,0,1,0,1,1
25,1,3,1,1,0,0,1,0,0,1,1
34,1,0,2,0,1,1,0,1,1,0,1
30,1,1,0,0,1,1,0,1,0,1,0
30,0,4,3,0,1,1,1,0,0,1,1
20,1,0,11,1,1,0,0,1,0,1,0
70,0,0,0,0,0,0,1,0,1,0,1
47,1,5,0,0,0,0,0,1,0,1,1
37,0,0,1,0,1,1,0,1,0,1,1
31,0,3,0,0,1,1,1,0,0,1,1
23,1,0,1,1,1,1,0,1,0,1,1
20,1,0,6,0,1,0,1,0,0,1,0
41,1,0,1,0,0,0,1,0,0,1,1
24,1,4,1,1,0,0,1,0,0,1,1
49,0,0,0,0,1,1,0,1,0,1,1
25,0,0,0,0,0,0,0,1,0,1,1
34,0,1,0,0,1,0,0,1,0,1,1
44,0,3,0,0,0,0,1,0,0,1,1
36,1,0,1,1,1,1,0,1,0,1,1
66,0,0,0,0,1,0,0,1,0,1,1
25,1,1,0,1,0,0,1,0,0,1,1
31,0,5,1,0,0,1,0,1,0,1,1
38,1,2,2,1,1,1,1,0,0,1,1
40,0,4,2,0,0,0,1,0,1,0,1
22,1,0,1,1,1,1,0,1,0,1,1
60,0,0,0,0,1,0,0,1,1,0,1
33,1,5,1,0,0,1,0,1,0,1,1
33,0,3,1,0,1,1,1,0,0,1,1
38,1,2,192,1,0,1,1,0,0,1,1
29,0,1,0,0,1,1,0,1,0,1,1
26,1,13,-1,1,0,0,0,1,0,1,0
23,0,4,2,0,0,1,1,0,0,1,0
54,0,9,1,1,0,1,0,1,0,1,1
65,1,1,0,0,0,0,1,0,0,1,1
21,0,0,45,1,1,1,0,1,0,1,1
22,0,0,-1,1,1,1,1,0,0,1,1
26,1,3,205,1,0,1,0,1,0,1,0
48,0,0,1,1,1,1,1,0,0,1,1
27,0,0,0,0,0,1,1,0,1,0,1
42,0,5,2,1,0,0,1,0,0,1,1
29,1,1,0,1,0,1,0,1,0,1,1
69,0,0,0,0,1,0,0,1,0,1,1
40,1,24,1,1,0,0,0,1,0,1,0
39,0,4,3,1,0,1,1,0,1,0,1
45,0,2,11,1,0,1,1,0,1,0,1
23,1,3,0,1,0,0,1,0,0,1,0
24,0,0,0,0,0,1,1,0,0,1,1
21,1,1,0,1,0,1,1,0,0,1,1
42,0,1,4,1,1,0,1,0,0,1,1
25,1,1,68,0,1,1,1,0,0,1,1
28,1,4,2,1,0,0,1,0,1,0,1
50,0,5,31,1,1,1,1,0,0,1,1
24,1,1,1,0,1,0,0,1,0,1,1
34,1,14,40,0,0,1,1,0,0,1,0
27,0,3,0,1,1,1,1,0,0,1,1
21,0,1,0,0,1,1,1,0,0,1,1
34,1,0,2,1,1,0,1,0,0,1,0
21,1,1,242,1,0,1,1,0,0,1,0
24,1,8,214,1,1,1,1,0,0,1,0
43,0,0,0,1,0,0,0,1,0,1,1
21,0,0,1,1,1,0,0,1,0,1,1
39,0,0,0,0,0,0,0,1,0,1,1
21,0,0,1,0,1,0,0,1,0,1,1
55,1,8,2,1,1,0,1,0,0,1,1
26,1,20,29,1,1,0,1,0,0,1,0
27,1,9,0,1,1,1,1,0,0,1,1
27,1,2,0,0,1,1,1,0,0,1,1
23,1,1,1,0,1,0,1,0,0,1,1
33,0,1,0,1,0,0,1,0,1,0,1
31,1,9,0,1,1,0,1,0,1,0,0
54,0,0,1,1,1,1,1,0,0,1,1
38,0,0,1,1,0,1,1,0,0,1,1
44,0,0,1,1,0,0,0,1,1,0,1
25,0,0,-1,0,0,0,0,1,0,1,1
32,0,0,0,0,0,1,1,0,0,1,1
63,0,6,24,1,1,0,1,0,0,1,1
27,1,2,0,0,0,1,1,0,1,0,1
22,0,1,-1,1,0,0,0,1,1,0,1
22,1,3,1,1,1,1,1,0,0,1,1
45,0,1,1,0,1,1,0,1,0,1,1
47,0,1,0,1,0,0,1,0,0,1,1
20,1,1,1,0,1,0,1,0,0,1,1
59,1,8,8,1,0,0,1,0,0,1,0
21,1,2,1,0,0,1,1,0,0,1,1
31,0,0,-1,1,0,0,0,1,1,0,1
32,1,5,0,0,1,1,1,0,0,1,1
26,1,5,6,1,1,0,1,0,0,1,1
29,1,14,0,0,0,0,1,0,0,1,0
29,1,1,0,0,1,0,1,0,0,1,1
31,0,10,0,1,0,0,1,0,1,0,1
23,0,0,1,0,0,0,0,1,0,1,1
32,1,10,0,1,1,1,1,0,0,1,1
26,0,0,0,0,0,1,0,1,1,0,1
26,0,0,1,0,1,1,1,0,0,1,1
21,1,1,1,1,0,0,1,0,0,1,1
21,0,1,0,1,1,1,1,0,0,1,1
44,0,1,1,0,1,0,1,0,0,1,0
59,1,1,0,0,1,1,1,0,0,1,1
24,0,0,0,0,1,0,0,1,0,1,1
45,1,38,121,1,1,0,1,0,0,1,0
31,0,0,0,0,0,1,1,0,0,1,1
22,0,0,-1,1,1,1,1,0,0,1,1
26,0,0,0,0,1,1,1,0,0,1,1
41,0,1,113,0,0,1,0,1,0,1,1
46,0,0,1,0,1,1,1,0,0,1,1
42,0,3,0,0,1,1,1,0,0,1,1
29,1,2,1,0,1,1,1,0,0,1,1
29,0,3,0,0,1,0,0,1,0,1,1
26,1,9,11,1,0,0,1,0,0,1,1
20,1,0,2,0,1,0,1,0,1,0,0
35,1,4,1,0,1,1,1,0,0,1,1
23,0,0,3,1,1,0,1,0,0,1,1
19,1,2,14,1,1,1,1,0,0,1,0
46,1,0,0,0,1,1,1,0,0,1,1
23,1,3,4,1,1,0,0,1,0,1,1
25,0,2,1,1,1,0,1,0,0,1,0
45,1,15,0,1,0,1,1,0,0,1,1
50,1,4,0,1,0,0,1,0,0,1,1
37,1,7,69,0,0,1,1,0,0,1,0
45,0,0,1,1,0,0,0,1,0,1,1
34,0,2,1,1,0,0,1,0,0,1,1
38,0,3,0,0,0,1,1,0,1,0,1
29,1,12,12,1,1,1,1,0,0,1,0
27,0,0,0,0,0,0,0,1,0,1,1
21,0,1,0,1,1,0,1,0,0,1,0
25,0,1,2,1,0,1,1,0,0,1,1
27,0,1,8,1,1,1,1,0,0,1,1
29,1,5,3,1,1,1,1,0,0,1,1
55,1,3,36,0,0,1,1,0,0,1,1
28,0,0,0,1,0,0,0,1,1,0,1
23,1,2,7,0,0,0,1,0,0,1,0
33,0,0,0,1,1,1,0,1,0,1,1
22,0,2,0,0,1,0,1,0,1,0,1
46,0,0,0,0,0,1,0,1,0,1,1
53,0,0,0,0,1,0,0,1,1,0,1
34,1,1,116,1,1,0,1,0,1,0,1
33,0,2,0,1,0,1,1,0,1,0,1
39,1,0,57,1,0,0,1,0,1,0,1
25,0,4,1,0,1,0,1,0,0,1,1
21,1,0,6,0,1,1,1,0,0,1,1
38,0,0,5,1,1,1,1,0,0,1,0
29,1,7,8,0,0,1,1,0,1,0,1
25,1,0,1,1,0,1,0,1,1,0,1
30,0,3,2,1,0,0,1,0,0,1,1
46,0,2,3,0,0,1,1,0,1,0,1
23,1,0,1,1,0,1,0,1,0,1,1
58,1,4,1,1,1,1,1,0,1,0,1
53,0,1,0,0,1,0,0,1,1,0,1
29,1,6,1,1,0,1,1,0,0,1,1
37,0,0,0,1,0,1,1,0,0,1,0
25,1,3,1,0,1,0,1,0,0,1,0
22,1,2,31,0,1,1,1,0,0,1,1
27,0,1,3,1,1,1,1,0,0,1,1
39,0,1,4,1,0,1,0,1,0,1,1
23,0,1,178,1,0,1,0,1,0,1,1
28,0,1,8,0,1,1,1,0,0,1,1
52,0,10,149,0,0,0,1,0,0,1,1
29,0,1,2,0,0,1,1,0,0,1,1
27,0,0,1,0,0,0,1,0,0,1,1
24,1,4,0,0,1,1,1,0,0,1,1
39,0,10,40,1,0,0,0,1,0,1,0
67,0,0,0,0,0,1,0,1,0,1,1
29,1,0,1,1,0,1,1,0,1,0,1
40,0,5,0,0,0,0,1,0,0,1,1
22,1,0,5,1,1,1,1,0,0,1,0
24,1,1,0,1,0,1,1,0,0,1,1
52,0,1,0,0,0,0,1,0,0,1,1
34,1,0,62,0,1,0,1,0,1,0,1
43,0,0,0,0,0,0,0,1,0,1,1
39,1,2,-1,0,1,1,1,0,0,1,1
26,0,0,1,0,1,0,0,1,0,1,1
56,0,0,6,1,1,0,1,0,0,1,1
33,0,0,0,0,0,0,0,1,0,1,1
30,0,1,1,0,0,0,1,0,1,0,1
26,1,1,0,1,0,1,1,0,0,1,1
49,0,1,24,1,0,0,1,0,0,1,1
52,0,0,0,0,0,1,0,1,0,1,1
31,1,1,17,0,1,0,1,0,0,1,0
26,1,4,0,0,1,1,1,0,1,0,1
28,0,0,0,1,1,1,0,1,1,0,1
50,0,7,1,1,0,1,0,1,1,0,1
25,1,3,172,0,0,0,0,1,0,1,0
33,1,0,37,1,0,0,1,0,0,1,0
56,1,7,0,0,1,0,1,0,0,1,1
42,0,0,0,1,0,0,1,0,0,1,1
24,0,8,-1,0,0,1,1,0,0,1,0
47,1,23,0,1,0,1,0,1,0,1,0
24,1,2,0,1,1,1,0,1,0,1,1
41,1,14,6,0,0,1,1,0,0,1,1
48,1,4,4,0,0,1,1,0,0,1,1
30,1,10,0,1,1,1,1,0,1,0,0
20,1,2,129,1,1,0,1,0,0,1,0
42,1,13,0,1,0,1,0,1,0,1,0
29,1,16,33,1,1,1,1,0,0,1,0
34,0,1,2,1,1,1,0,1,0,1,1
49,0,8,8,0,0,1,1,0,1,0,1
30,0,2,1,1,1,0,0,1,0,1,1
39,0,1,13,1,0,0,1,0,0,1,1
33,1,3,1,0,0,1,1,0,1,0,1
26,1,0,1,0,1,1,1,0,0,1,1
32,1,0,4,0,1,1,1,0,0,1,1
25,1,5,0,1,0,0,1,0,0,1,0
50,0,1,0,0,1,0,0,1,0,1,1
26,1,1,0,0,1,0,1,0,0,1,1
59,0,1,0,1,1,0,1,0,0,1,1
47,1,2,2,0,1,0,1,0,0,1,1
38,0,4,0,1,1,1,0,1,0,1,1
28,0,1,1,0,0,0,1,0,0,1,1
29,0,0,0,0,0,0,1,0,0,1,1
23,1,0,3,1,0,1,1,0,1,0,1
28,1,3,0,0,0,0,1,0,1,0,1
45,0,0,-1,0,1,0,0,1,0,1,1
22,0,0,1,1,0,1,0,1,1,0,1
40,0,2,1,1,0,0,1,0,1,0,1
31,1,1,0,0,1,0,1,0,1,0,1
50,0,10,0,0,0,1,1,0,0,1,1
32,1,0,0,0,0,0,0,1,0,1,1
25,0,1,0,1,0,1,0,1,1,0,0
27,1,3,0,1,0,1,1,0,0,1,1
31,1,3,1,0,1,0,0,1,0,1,1
62,0,0,3,0,0,1,0,1,1,0,1
30,1,3,5,1,1,0,0,1,0,1,1
26,1,10,0,1,0,0,1,0,0,1,0
53,0,2,0,1,0,1,1,0,0,1,1
53,0,1,0,0,0,1,0,1,0,1,1
38,1,1,0,0,1,0,1,0,0,1,1
41,1,18,299,1,1,0,1,0,0,1,1
39,0,2,47,1,1,0,0,1,0,1,1
26,0,0,0,0,0,1,1,0,1,0,1
56,0,0,1,0,0,0,0,1,0,1,1
46,1,5,202,1,0,1,1,0,0,1,1
43,0,2,2,1,1,0,1,0,1,0,1
30,1,11,1,1,0,0,1,0,0,1,1
20,0,0,0,0,1,1,1,0,0,1,1
60,0,13,0,1,1,0,1,0,0,1,1
23,0,3,1,0,1,0,0,1,0,1,1
57,0,1,1,0,1,0,0,1,0,1,1
54,1,0,0,1,0,0,0,1,0,1,1
63,0,0,0,1,1,0,0,1,0,1,1
21,1,2,0,1,0,1,1,0,0,1,0
21,1,1,0,0,0,0,1,0,0,1,1
52,0,1,3,0,1,0,1,0,1,0,1
22,0,0,0,0,0,0,1,0,1,0,1
28,1,5,20,0,0,0,1,0,0,1,1
47,0,1,1,1,0,0,0,1,0,1,1
51,0,5,32,0,0,0,1,0,1,0,1
77,0,0,-1,1,0,1,0,1,0,1,1
54,1,0,1,0,1,0,1,0,0,1,1
22,1,0,0,1,0,0,0,1,0,1,1
38,0,1,0,1,0,0,1,0,1,0,1
43,0,4,47,0,1,1,1,0,0,1,1
21,1,2,77,0,1,0,1,0,0,1,1
48,0,0,27,0,1,1,1,0,0,1,1
21,1,0,0,0,0,1,0,1,0,1,1
27,0,0,2,0,1,1,0,1,0,1,1
52,0,0,0,0,1,1,1,0,0,1,1
24,1,9,10,0,1,0,0,1,0,1,0
22,0,1,0,0,1,1,1,0,1,0,1
36,0,0,2,1,1,1,0,1,0,1,1
23,0,2,237,1,0,1,1,0,0,1,1
23,0,1,5,0,0,0,0,1,0,1,1
45,0,0,1,0,0,0,1,0,0,1,1
27,1,6,30,1,0,1,1,0,0,1,1
35,0,8,239,1,1,0,1,0,0,1,0
33,0,0,0,0,0,1,0,1,0,1,1
21,1,1,0,1,1,0,1,0,1,0,1
25,1,3,0,0,0,1,1,0,0,1,1
23,1,0,0,1,0,1,0,1,0,1,1
21,1,1,3,0,0,0,1,0,0,1,1
26,1,6,2,1,0,0,1,0,0,1,0
55,0,1,2,1,0,0,0,1,1,0,1
20,1,1,14,1,1,0,1,0,0,1,0
28,1,2,1,1,1,1,1,0,0,1,1
55,0,0,1,0,0,0,1,0,1,0,1
37,0,3,1,1,0,0,0,1,0,1,1
27,1,0,5,1,1,0,0,1,0,1,1
30,0,0,-1,1,0,0,0,1,1,0,1
25,1,2,0,0,1,0,1,0,1,0,0
41,0,0,0,0,1,0,0,1,0,1,1
39,1,3,0,1,0,1,1,0,1,0,1
35,1,22,2,1,1,0,1,0,0,1,0
35,0,13,2,1,0,1,1,0,1,0,0
33,0,0,1,0,1,0,1,0,0,1,1
21,1,0,1,1,1,0,1,0,0,1,0
27,0,1,5,1,0,0,1,0,0,1,1
26,1,3,0,1,1,1,1,0,0,1,1
49,1,11,32,1,1,1,0,1,0,1,1
30,1,22,3,0,1,0,1,0,0,1,1
54,0,11,129,1,0,0,1,0,0,1,0
28,0,2,125,1,0,1,1,0,0,1,1
41,0,2,0,1,1,0,0,1,1,0,1
37,0,3,38,0,1,0,1,0,0,1,1
27,1,5,1,0,1,1,1,0,1,0,1
25,1,0,0,0,0,0,1,0,1,0,1
32,0,0,0,1,1,0,1,0,1,0,1
24,0,2,32,0,1,0,1,0,0,1,1
27,1,1,25,0,0,1,1,0,1,0,1
58,0,8,1,0,1,0,0,1,0,1,1
36,0,5,11,1,1,0,1,0,0,1,1
24,0,0,0,1,0,0,1,0,0,1,1
23,0,6,0,1,1,0,1,0,0,1,1
21,1,2,2,0,1,0,1,0,0,1,1
34,0,1,1,0,1,1,0,1,1,0,1
34,0,5,0,1,1,0,0,1,0,1,1
24,0,0,1,1,1,1,1,0,0,1,0
43,1,18,9,1,1,0,1,0,0,1,1
33,1,5,2,0,0,1,1,0,1,0,1
36,1,3,1,1,1,1,1,0,0,1,1
67,0,1,0,0,1,0,1,0,0,1,1
39,1,2,1,0,0,1,1,0,0,1,1
31,1,6,1,0,1,1,0,1,0,1,1
20,1,0,0,1,0,0,1,0,0,1,0
39,1,7,0,1,0,1,1,0,0,1,0
26,1,5,22,1,1,0,1,0,0,1,1
33,0,0,1,1,1,0,0,1,1,0,1
48,0,7,0,0,0,0,1,0,0,1,1
41,0,3,1,0,0,0,1,0,0,1,1
25,1,5,155,1,0,1,1,0,0,1,0
35,1,6,0,1,0,0,1,0,0,1,0
21,1,1,1,0,1,1,1,0,0,1,1
44,0,7,24,1,0,1,1,0,0,1,1
42,1,0,0,0,0,1,1,0,1,0,1
26,1,5,36,1,0,0,1,0,0,1,0
22,1,1,0,1,0,1,1,0,0,1,1
24,1,1,4,0,1,0,1,0,0,1,1
31,1,7,1,1,0,0,0,1,0,1,1
41,0,6,6,1,1,0,1,0,0,1,1
52,1,4,7,0,1,0,1,0,0,1,1
29,1,0,343,0,0,0,1,0,1,0,1
24,0,0,15,0,0,1,1,0,0,1,1
55,1,0,-1,0,1,1,0,1,0,1,1
30,1,21,1,1,0,1,1,0,0,1,1
50,0,0,2,0,0,1,1,0,0,1,1
42,0,6,-1,0,1,0,1,0,0,1,1
30,0,1,2,1,0,0,0,1,0,1,1
37,0,6,1,1,0,0,1,0,0,1,1
25,0,1,0,1,0,0,1,0,0,1,1
21,1,1,5,0,0,1,1,0,0,1,1
36,1,3,27,0,1,1,1,0,1,0,1
20,1,2,2,1,1,0,1,0,0,1,0
57,1,0,-1,0,1,1,0,1,0,1,1
74,0,0,0,0,1,1,0,1,0,1,1
37,0,6,1,0,0,1,0,1,0,1,1
23,0,0,2,0,1,1,1,0,0,1,0
32,1,14,2,1,1,0,1,0,0,1,0
33,1,8,0,1,1,1,0,1,0,1,1
21,1,0,1,1,1,0,1,0,1,0,0
52,0,6,33,0,1,0,0,1,1,0,1
24,0,0,23,0,1,0,0,1,1,0,1
30,0,1,1,1,1,0,0,1,0,1,1
49,0,1,10,1,1,0,0,1,0,1,1
41,0,0,0,0,0,1,1,0,0,1,1
51,1,1,0,1,0,1,0,1,0,1,1
22,1,6,2,1,0,1,1,0,0,1,1
22,0,1,8,0,1,0,1,0,0,1,1
23,0,0,1,0,1,1,0,1,0,1,1
35,1,1,1,1,0,1,0,1,0,1,0
23,0,0,1,0,0,0,0,1,1,0,0
25,0,0,0,0,1,1,0,1,1,0,1
25,1,3,0,1,0,1,1,0,0,1,0
25,0,5,1,1,0,1,0,1,0,1,0
49,0,0,-1,0,0,0,1,0,1,0,1
48,0,4,1,1,0,1,1,0,0,1,1
45,0,2,0,0,0,1,1,0,0,1,1
36,1,14,0,1,1,1,1,0,0,1,1
21,1,0,6,1,0,0,1,0,0,1,0
45,0,0,0,1,1,0,0,1,0,1,1
30,0,2,5,1,1,1,0,1,0,1,1
34,1,2,1,0,0,0,0,1,0,1,1
34,0,1,0,0,1,0,0,1,0,1,1
21,1,0,1,0,0,0,1,0,0,1,1
37,0,0,1,0,0,0,0,1,1,0,1
24,0,0,1,1,1,1,0,1,0,1,1
29,1,10,2,0,1,1,1,0,0,1,0
22,0,1,43,1,1,1,1,0,0,1,1
25,1,7,43,0,0,1,1,0,0,1,0
28,1,4,5,1,0,1,1,0,0,1,1
26,0,5,0,0,0,1,1,0,0,1,1
26,0,1,1,0,0,1,0,1,1,0,1
30,1,5,1,1,0,0,1,0,0,1,1
22,1,2,11,0,0,1,1,0,0,1,0
26,0,0,0,0,1,1,0,1,1,0,1
19,1,0,0,1,0,1,1,0,0,1,1
33,0,5,186,1,0,1,1,0,1,0,1
41,0,9,32,0,0,0,0,1,0,1,1
51,0,0,0,0,1,1,0,1,0,1,1
24,0,2,3,1,0,0,0,1,0,1,1
36,1,5,0,0,0,0,0,1,0,1,1
56,0,1,1,0,1,0,1,0,1,0,1
52,1,9,33,0,1,1,1,0,0,1,1
34,0,0,28,0,1,1,1,0,0,1,1
23,1,1,27,1,0,1,0,1,0,1,1
42,0,2,0,1,1,1,1,0,0,1,1
34,0,0,0,0,0,1,0,1,0,1,1
41,0,3,1,0,0,1,1,0,1,0,1
21,0,2,12,1,1,1,1,0,1,0,1
23,1,2,2,1,1,1,1,0,0,1,1
25,0,2,0,0,1,0,1,0,0,1,1
30,0,0,0,0,1,1,0,1,0,1,1
24,0,0,3,1,0,1,0,1,0,1,1
27,1,2,1,0,1,1,0,1,0,1,1
55,1,8,6,0,0,0,1,0,0,1,1
31,0,5,1,0,0,0,1,0,0,1,1
32,0,0,0,0,1,0,0,1,0,1,1
29,1,1,2,0,0,0,0,1,1,0,1
47,0,1,1,0,1,1,0,1,0,1,1
26,1,3,13,1,0,1,1,0,0,1,0
51,0,7,1,1,0,1,1,0,1,0,1
29,1,6,0,0,0,0,1,0,0,1,1
