"age","two_year_recid","c_charge_degree","sex","priors_count","length_of_stay","race","unrelated_column_one","unrelated_column_two"
21,"1","F","Male",0,0,0,1,1
21,"0","M","Male",1,0,0,1,1
56,"1","M","Male",0,0,0,0,1
25,"1","F","Male",1,183,1,1,1
21,"1","F","Male",5,0,0,1,1
21,"1","F","Male",1,305,1,1,1
49,"0","F","Male",0,1,1,1,1
30,"1","F","Male",1,0,0,1,1
33,"1","F","Male",20,0,1,1,1
21,"1","F","Male",1,3,1,1,0
47,"1","F","Male",0,0,1,1,0
21,"1","F","Male",1,9,1,0,1
21,"1","M","Female",0,0,1,1,1
21,"1","M","Male",0,0,1,1,1
23,"0","F","Female",2,1,1,1,1
24,"1","F","Male",1,0,1,1,1
26,"1","F","Male",0,0,0,1,1
52,"1","F","Female",2,0,1,1,1
21,"1","F","Male",11,14,1,1,1
20,"1","F","Male",1,0,1,1,1
21,"0","M","Female",0,0,1,1,1
29,"1","F","Male",1,0,0,0,1
21,"1","F","Male",13,2,1,0,1
21,"0","M","Male",1,0,1,1,1
21,"1","F","Male",1,1,1,0,0
21,"0","F","Male",1,0,0,0,1
21,"0","F","Male",1,321,1,1,1
21,"1","F","Female",2,0,0,1,0
32,"1","F","Male",1,0,1,0,1
27,"0","F","Male",0,1,0,1,0
48,"1","F","Male",13,24,0,1,0
34,"1","F","Male",1,0,1,1,1
35,"1","F","Male",1,0,1,1,1
36,"0","F","Male",1,0,0,1,0
21,"0","F","Male",10,0,1,0,1
21,"1","M","Male",0,0,1,1,1
21,"1","F","Male",1,0,1,1,1
21,"1","M","Male",0,0,1,1,1
21,"1","F","Male",1,0,1,0,0
21,"0","F","Male",1,1,1,1,1
21,"0","F","Male",1,23,0,0,0
21,"1","F","Male",1,1,1,1,1
21,"1","F","Female",1,0,1,1,1
21,"1","F","Male",9,86,1,0,1
25,"1","M","Male",1,0,1,0,1
21,"1","F","Male",1,0,1,1,0
21,"1","F","Female",1,0,1,1,1
44,"0","F","Male",1,0,1,1,0
21,"1","F","Female",1,1,1,1,1
54,"1","F","Female",1,0,1,1,1
21,"1","F","Male",1,8,1,1,1
21,"1","F","Male",1,0,1,1,1
21,"0","M","Male",1,0,1,1,1
21,"0","F","Male",1,2,0,1,1
21,"1","F","Male",1,2,1,1,1
56,"0","F","Male",1,0,0,1,1
21,"1","F","Male",9,0,1,0,1
21,"1","F","Male",1,0,1,1,0
21,"1","F","Male",7,51,1,1,1
41,"0","F","Male",0,0,0,0,1
21,"0","F","Female",1,0,0,1,1
48,"0","F","Male",1,0,1,1,1
43,"1","F","Male",20,0,1,1,1
21,"0","F","Female",1,1,1,1,1
21,"0","F","Male",1,0,0,1,1
27,"1","F","Male",25,0,1,1,1
21,"1","F","Male",1,0,0,1,0
43,"0","F","Male",0,0,1,1,0
21,"1","F","Male",0,3,1,1,1
26,"1","F","Male",0,0,0,0,1
21,"0","M","Male",8,1,0,1,1
21,"1","F","Male",1,1,1,1,0
21,"0","M","Female",1,0,1,0,0
21,"1","F","Male",0,0,1,1,1
21,"0","M","Male",1,1,1,0,1
25,"0","F","Female",1,0,1,1,0
37,"1","F","Male",1,166,1,0,1
27,"0","F","Male",1,5,1,0,1
21,"1","F","Male",2,30,1,0,0
35,"1","M","Male",1,33,0,1,1
21,"0","M","Male",1,33,0,1,0
23,"1","M","Male",4,18,0,1,0
21,"1","F","Male",2,33,0,1,0
21,"1","F","Male",11,33,0,0,1
21,"0","F","Male",4,0,0,1,1
31,"1","F","Male",4,0,1,0,1
21,"1","M","Female",4,33,0,0,0
21,"0","F","Male",2,33,1,1,1
29,"1","M","Female",10,214,0,0,0
21,"1","M","Male",4,33,0,1,0
21,"1","M","Male",4,1,0,1,0
22,"1","M","Male",1,12,0,1,0
52,"1","M","Male",4,33,1,1,0
21,"0","M","Male",0,33,0,0,0
21,"0","M","Male",2,0,0,1,0
68,"1","M","Male",2,33,0,0,0
21,"0","M","Male",0,2,0,0,0
21,"1","M","Male",4,33,0,1,1
21,"0","M","Male",3,33,0,1,0
51,"1","M","Male",4,33,1,1,0
21,"0","M","Male",0,0,0,1,0
27,"1","M","Male",1,7,1,1,0
61,"0","F","Male",4,33,0,1,0
21,"1","M","Male",4,5,1,1,0
21,"1","M","Male",4,33,0,1,0
55,"1","M","Male",3,33,0,1,0
21,"1","F","Male",4,33,1,1,0
37,"1","M","Male",4,1,0,1,0
21,"1","F","Male",12,11,1,1,0
20,"1","M","Male",2,33,0,0,0
64,"1","M","Male",1,24,0,1,0
21,"1","M","Female",0,33,0,1,0
24,"1","M","Female",0,33,0,0,0
24,"1","M","Male",4,214,0,0,1
29,"0","M","Male",3,0,0,1,0
21,"0","F","Male",4,33,0,1,1
21,"1","M","Male",4,1,0,1,0
21,"0","M","Male",4,0,0,0,1
28,"1","M","Male",4,33,0,1,0
25,"1","M","Male",2,33,0,1,0
21,"1","F","Male",7,33,0,1,0
21,"1","M","Male",2,6,1,1,1
21,"1","M","Male",4,33,0,1,0
33,"0","F","Female",4,33,0,0,0
21,"1","F","Male",1,33,0,1,0
21,"0","M","Male",4,33,1,1,0
21,"0","M","Male",4,1,1,0,0
21,"1","M","Male",4,3,0,1,0
22,"1","F","Male",2,1,0,1,0
57,"1","M","Female",4,0,1,1,0
24,"1","F","Male",4,1,1,0,0
21,"0","M","Male",0,6,0,0,1
21,"0","M","Male",4,33,0,1,0
21,"1","F","Female",0,2,1,1,0
32,"1","F","Male",6,33,1,1,0
74,"1","F","Male",0,0,1,0,0
21,"1","M","Male",4,1,1,0,0
21,"1","F","Male",4,33,0,1,0
28,"1","M","Male",4,0,0,0,1
66,"1","F","Male",4,33,0,1,0
34,"1","M","Male",4,33,1,1,0
23,"1","F","Male",4,6,1,0,0
21,"1","F","Male",14,33,0,1,0
33,"1","M","Male",19,33,1,1,0
51,"1","M","Male",4,0,0,1,1
21,"1","M","Male",4,33,1,1,1
21,"1","M","Male",6,1,1,1,0
21,"1","M","Male",4,0,1,1,0
23,"1","F","Male",1,33,0,0,0
21,"1","M","Male",2,33,1,0,0
36,"1","F","Male",7,1,1,1,0
21,"1","M","Male",4,33,1,1,0
21,"1","F","Male",4,33,0,1,0
51,"0","M","Male",4,33,0,0,1
27,"1","M","Male",2,33,1,1,0
21,"1","M","Male",3,1,1,1,0
28,"1","M","Male",4,33,1,1,0
21,"1","F","Male",3,33,1,0,0
21,"1","M","Male",4,117,0,1,0
21,"1","M","Female",4,33,1,1,0
19,"1","M","Male",4,33,1,1,0
21,"0","M","Male",0,33,0,0,1
21,"1","M","Male",4,2,0,1,0
47,"0","F","Male",4,58,0,1,0
21,"0","F","Male",0,33,0,0,0
21,"1","M","Male",16,1,0,1,0
50,"0","M","Female",4,33,0,0,0
28,"1","M","Male",4,237,1,0,1
21,"1","M","Male",0,1,0,1,0
31,"1","M","Male",4,1,0,0,0
26,"1","M","Male",4,5,0,1,0
32,"0","F","Male",4,33,0,1,1
21,"1","M","Male",4,496,0,1,0
54,"1","F","Male",23,1,1,0,0
21,"1","F","Male",4,1,0,0,0
21,"0","M","Male",2,-1,0,1,1
24,"1","F","Male",4,33,0,0,0
21,"1","M","Female",1,33,1,1,1
56,"0","M","Female",2,49,1,1,0
45,"0","F","Female",2,49,0,1,0
56,"1","F","Female",0,49,0,1,1
56,"0","F","Female",2,0,1,1,0
47,"1","F","Male",22,49,0,1,0
56,"0","F","Male",0,49,0,0,0
56,"1","F","Female",2,1,0,1,0
43,"0","M","Female",1,0,0,0,0
56,"1","M","Male",2,49,0,1,1
38,"1","M","Female",2,49,0,1,0
56,"1","M","Male",2,32,0,1,0
24,"0","F","Female",2,49,0,1,0
56,"0","M","Female",3,49,0,1,0
56,"1","F","Male",2,1,1,1,1
56,"1","M","Female",2,6,1,0,1
24,"1","F","Male",2,49,1,1,0
56,"0","F","Male",2,49,0,1,0
56,"1","F","Male",5,49,1,1,1
36,"1","M","Female",2,1,0,0,0
56,"1","F","Male",2,13,0,1,0
45,"1","M","Female",2,49,0,1,0
56,"1","F","Male",8,1,0,1,0
52,"1","F","Male",4,0,0,1,1
56,"0","M","Male",2,49,1,1,0
25,"1","M","Male",2,0,1,1,1
44,"1","M","Female",2,0,0,1,0
54,"1","F","Female",2,49,0,1,1
30,"1","F","Female",0,0,0,1,0
27,"1","F","Female",2,3,0,1,0
34,"1","M","Female",27,108,1,1,0
32,"1","M","Female",1,1,1,1,0
58,"1","F","Male",21,59,0,1,0
56,"0","F","Female",6,49,0,1,0
30,"1","F","Male",9,0,1,1,0
33,"0","M","Female",2,49,0,1,1
30,"1","M","Female",2,1,0,1,0
56,"0","M","Female",2,0,0,1,0
56,"1","M","Male",7,49,1,1,0
56,"1","M","Female",2,4,1,1,0
56,"1","M","Female",5,4,0,1,0
24,"1","F","Male",2,0,1,1,1
56,"1","F","Female",2,49,0,1,1
21,"1","M","Female",1,49,0,0,0
41,"1","M","Female",12,66,0,1,0
56,"0","M","Male",2,49,0,1,0
56,"1","M","Female",2,49,0,1,1
56,"1","F","Male",0,49,0,0,0
35,"1","M","Female",2,49,0,1,0
56,"1","F","Female",2,0,0,1,1
32,"1","M","Female",2,49,0,1,0
24,"1","M","Female",2,49,1,1,0
56,"1","M","Female",2,1,0,1,0
23,"1","M","Female",2,49,0,1,0
56,"1","M","Male",2,49,0,1,0
44,"1","M","Male",1,2,0,1,1
53,"1","M","Female",0,1,1,1,0
24,"1","M","Male",2,49,0,1,1
56,"0","M","Female",2,49,0,1,0
50,"1","M","Female",2,49,0,1,1
56,"1","M","Female",2,49,0,0,1
56,"1","M","Male",2,49,0,1,0
56,"0","F","Female",8,1,0,1,0
22,"1","F","Female",2,1,1,1,1
48,"0","M","Male",2,1,1,0,1
52,"0","F","Female",0,49,1,1,0
56,"0","M","Female",0,49,0,1,0
24,"1","M","Male",8,49,0,1,0
25,"1","M","Male",2,9,0,1,0
56,"1","F","Female",2,3,1,0,0
26,"0","F","Male",6,0,1,1,1
56,"1","M","Male",2,49,0,1,1
28,"1","M","Female",5,0,1,1,1
56,"1","M","Male",3,192,0,1,0
21,"1","M","Female",2,49,0,1,0
57,"0","M","Female",0,1,0,1,1
56,"1","M","Male",0,0,0,0,0
21,"1","M","Female",2,0,0,1,0
46,"1","M","Male",2,92,1,1,1
27,"1","F","Female",2,0,0,1,0
29,"1","M","Female",0,1,0,1,1
56,"1","M","Female",0,49,0,1,0
52,"1","M","Female",2,49,0,1,0
24,"0","M","Female",0,1,0,1,0
30,"1","M","Female",2,49,0,1,0
22,"0","F","Female",2,49,0,1,0
56,"1","M","Female",3,49,0,1,1
25,"1","F","Male",2,19,0,1,0
56,"1","M","Male",0,49,0,1,0
56,"1","M","Female",2,34,1,0,1
21,"0","M","Male",1,3,1,1,0
26,"0","M","Female",3,18,0,0,0
56,"1","F","Female",2,1,1,0,0
46,"1","F","Male",0,0,0,0,1
46,"1","M","Female",2,49,0,1,1
22,"1","M","Female",2,49,0,0,0
30,"0","M","Male",0,49,0,0,0
56,"1","M","Male",2,49,0,1,0
27,"1","M","Female",6,49,0,1,1
56,"1","F","Female",5,242,1,1,1
28,"1","F","Female",1,49,0,1,0
21,"0","F","Male",0,46,0,0,1
21,"0","F","Male",0,1,1,0,1
21,"0","M","Male",0,0,1,0,1
21,"0","F","Female",1,46,1,0,1
34,"0","M","Male",3,43,1,0,1
28,"1","F","Male",0,36,1,0,1
21,"0","F","Male",0,0,1,0,1
31,"1","F","Male",0,0,1,0,1
53,"0","F","Male",2,169,1,0,1
21,"0","F","Male",0,46,1,0,1
21,"0","M","Male",0,46,0,0,0
21,"1","F","Male",18,46,1,1,1
45,"0","M","Male",0,0,0,0,1
21,"0","M","Male",0,46,0,0,1
22,"1","F","Male",3,1,1,0,1
20,"1","F","Male",0,4,1,0,1
60,"0","F","Male",0,46,1,0,1
27,"0","F","Male",13,2,1,0,1
31,"1","F","Male",8,1,1,0,1
21,"0","F","Male",0,46,1,1,1
48,"0","M","Female",16,35,1,0,1
22,"0","F","Female",3,1,1,1,1
21,"0","F","Male",0,46,1,0,1
22,"0","F","Male",8,46,1,0,1
21,"0","F","Male",3,46,0,0,1
21,"0","F","Male",0,46,1,0,1
24,"1","F","Male",0,46,1,0,1
21,"0","M","Male",0,46,1,1,1
21,"0","F","Male",0,10,1,0,0
30,"0","F","Male",0,1,1,0,0
21,"0","F","Male",0,1,0,0,0
21,"1","F","Female",4,46,1,0,1
21,"0","F","Male",0,19,1,0,1
57,"0","F","Male",1,46,1,0,1
25,"0","F","Male",0,46,1,0,1
21,"0","F","Male",0,46,0,0,1
23,"0","F","Male",0,46,1,1,0
21,"0","F","Male",0,2,1,1,1
21,"0","F","Male",24,1,1,1,1
21,"0","F","Male",0,2,1,0,0
22,"0","F","Male",0,0,1,0,1
28,"1","F","Male",0,0,1,0,1
21,"0","F","Male",0,1,1,0,0
21,"1","F","Male",0,46,1,1,1
21,"0","F","Male",0,46,1,0,1
21,"0","F","Male",3,46,1,0,1
21,"0","F","Male",0,46,0,0,1
23,"0","M","Male",1,0,1,0,1
31,"0","F","Male",0,46,0,1,1
21,"1","F","Female",9,46,1,0,1
21,"0","F","Male",0,46,1,0,1
21,"0","F","Female",0,46,1,0,1
35,"0","F","Male",13,46,1,1,1
42,"1","F","Male",6,46,0,1,1
21,"1","M","Female",0,4,1,0,1
21,"0","F","Male",0,46,1,0,1
23,"0","F","Male",0,46,1,1,1
21,"0","F","Male",16,19,1,0,1
21,"0","F","Male",0,1,1,1,1
34,"0","M","Male",0,46,1,1,1
23,"0","M","Male",0,46,1,0,1
21,"0","F","Male",0,0,1,0,1
21,"1","F","Male",0,46,1,0,1
61,"1","F","Female",0,6,1,0,1
82,"0","F","Male",0,1,0,1,1
24,"0","M","Male",0,2,1,0,1
40,"0","M","Male",0,-1,1,0,1
25,"0","F","Male",7,46,1,0,1
24,"1","F","Male",0,46,1,0,1
21,"1","F","Male",0,4,1,0,1
32,"1","F","Male",0,9,1,0,1
21,"0","F","Male",0,46,1,0,0
21,"1","F","Male",2,46,1,0,1
34,"0","F","Male",0,46,0,0,0
21,"0","F","Male",6,46,1,0,0
21,"0","F","Male",0,46,1,0,0
21,"0","F","Male",0,46,1,0,1
20,"1","F","Male",0,-1,1,1,0
58,"0","F","Male",0,4,1,0,0
22,"0","F","Male",1,46,1,0,1
21,"0","F","Male",0,46,1,0,1
21,"0","M","Male",0,2,0,1,1
21,"0","F","Female",0,-1,1,0,1
21,"1","M","Male",0,46,1,0,1
25,"0","F","Male",5,46,1,0,1
21,"0","M","Male",0,46,1,0,1
48,"0","F","Male",2,46,0,0,1
27,"0","F","Male",0,46,1,1,1
31,"0","F","Female",0,46,1,1,0
30,"0","F","Male",1,21,1,1,1
30,"0","F","Male",1,0,0,1,1
25,"1","F","Male",5,54,1,0,0
21,"0","M","Male",0,46,1,1,1
21,"0","F","Male",1,0,1,0,1
49,"0","M","Male",10,46,1,0,0
61,"0","F","Male",4,118,0,1,1
26,"1","F","Male",0,46,1,1,1
50,"0","F","Male",0,23,1,0,1
21,"0","M","Female",0,46,1,0,1
51,"0","F","Male",0,46,1,0,1
26,"1","F","Male",3,0,0,1,0
25,"1","M","Male",4,9,0,0,0
53,"1","M","Male",2,0,0,1,1
37,"1","F","Male",2,0,1,0,0
24,"0","F","Male",2,0,0,0,0
22,"1","M","Male",0,0,1,0,0
26,"1","F","Male",2,6,1,0,0
26,"0","F","Male",0,0,0,0,1
26,"1","F","Male",2,0,0,0,0
26,"1","F","Male",5,1,0,0,0
33,"1","F","Male",0,0,0,0,0
37,"1","F","Male",2,1,0,1,1
23,"1","F","Male",2,0,1,1,0
26,"1","F","Male",4,0,0,0,0
26,"1","F","Male",2,128,0,0,0
29,"1","F","Male",1,0,0,0,0
30,"1","F","Male",3,0,0,0,0
28,"1","F","Male",2,0,0,1,0
33,"0","F","Male",0,0,0,1,0
28,"1","F","Male",3,0,0,0,0
28,"1","F","Male",5,0,0,0,0
23,"1","F","Male",0,3,0,0,0
32,"0","F","Male",2,0,1,0,0
55,"1","F","Male",2,0,1,0,0
26,"0","F","Female",1,1,0,1,0
26,"1","F","Male",2,0,0,0,0
26,"1","F","Male",2,4,1,0,0
46,"1","F","Male",2,21,1,0,1
26,"1","M","Male",2,0,0,1,0
43,"1","M","Male",2,1,0,0,0
26,"1","F","Male",1,0,0,1,0
26,"1","F","Female",2,40,0,0,1
20,"1","F","Male",0,0,0,0,0
53,"1","F","Male",2,0,0,0,1
34,"1","F","Male",2,17,0,0,0
24,"1","F","Male",2,0,0,0,1
26,"1","F","Male",2,0,0,0,0
32,"1","F","Male",7,116,1,1,1
26,"1","F","Male",0,0,0,0,0
56,"1","F","Female",2,0,0,0,1
26,"1","F","Male",2,37,0,0,0
50,"1","F","Male",2,0,1,0,0
39,"1","M","Male",8,0,0,1,0
55,"1","F","Male",2,0,0,1,0
34,"1","F","Male",1,33,1,0,1
26,"0","M","Male",5,2,1,1,0
33,"1","F","Male",2,82,0,0,0
26,"1","F","Male",1,0,0,1,0
26,"1","F","Male",17,0,1,0,0
24,"1","M","Male",2,0,1,0,1
26,"1","F","Male",4,1,0,0,1
26,"1","F","Male",2,1,1,0,0
26,"0","F","Male",2,1,1,0,0
26,"1","F","Female",5,0,0,0,0
25,"1","F","Female",2,0,0,1,0
26,"1","F","Male",1,8,0,0,0
30,"1","M","Male",2,32,0,0,0
26,"1","F","Male",2,0,0,1,0
58,"0","F","Male",2,17,0,1,0
26,"1","F","Male",3,33,0,1,0
26,"1","F","Male",1,0,0,1,0
28,"1","F","Male",2,0,0,0,0
26,"0","F","Male",2,0,0,1,0
26,"1","F","Male",2,0,1,1,0
25,"0","F","Male",2,80,0,0,0
53,"1","F","Male",0,0,1,0,1
28,"0","M","Male",2,1,1,1,1
33,"1","F","Male",2,0,0,0,0
30,"0","F","Female",3,0,1,0,0
33,"0","F","Female",2,10,0,0,0
26,"1","F","Male",2,0,1,0,0
26,"1","F","Male",5,0,0,0,1
26,"1","F","Male",2,10,0,1,0
24,"1","F","Male",8,0,1,0,0
26,"1","F","Male",1,0,0,0,1
26,"1","F","Male",2,0,0,0,0
26,"0","F","Male",2,0,1,0,1
26,"1","F","Male",1,0,0,0,1
29,"1","F","Female",2,2,1,1,1
44,"1","F","Male",2,0,0,0,0
26,"0","F","Male",2,0,1,0,1
26,"1","F","Male",7,0,0,0,0
27,"0","M","Male",0,0,0,0,1
25,"1","F","Male",2,0,0,0,1
50,"0","M","Male",1,0,0,0,0
28,"1","M","Male",2,0,0,1,0
26,"0","M","Male",2,0,1,0,0
26,"1","F","Male",2,20,1,1,0
23,"1","M","Male",2,0,0,1,1
49,"0","F","Male",2,1,0,0,1
34,"0","M","Male",2,1,0,1,1
26,"1","F","Male",2,-1,0,1,0
26,"1","M","Male",2,0,0,1,0
22,"1","F","Male",2,0,0,0,0
32,"0","F","Male",2,0,0,1,0
34,"1","F","Female",2,7,0,0,0
21,"1","F","Female",2,1,1,0,1
26,"1","F","Male",1,0,0,0,0
44,"1","F","Male",6,1,0,0,0
26,"1","F","Male",2,0,1,0,0
25,"1","M","Male",0,-1,0,0,1
27,"0","F","Male",0,0,1,0,0
38,"0","F","Male",3,1,1,0,1
55,"1","F","Male",1,168,1,1,1
27,"0","F","Male",1,168,0,0,1
26,"1","F","Male",1,34,1,1,0
27,"1","F","Male",1,168,1,1,1
27,"0","F","Male",1,168,0,0,0
27,"1","M","Male",0,168,1,1,0
36,"1","F","Male",0,10,1,0,1
27,"1","M","Male",1,168,1,1,1
27,"1","F","Male",6,30,1,0,1
27,"0","F","Female",1,0,1,1,1
27,"0","F","Male",1,168,1,1,1
29,"1","F","Male",1,1,0,1,1
27,"1","F","Male",1,168,1,1,1
30,"1","M","Male",1,0,1,1,1
27,"1","F","Male",1,168,0,0,1
27,"1","M","Male",1,168,1,1,1
60,"1","F","Male",0,1,0,1,1
27,"1","M","Male",0,168,0,1,1
27,"0","F","Male",1,2,1,1,0
46,"0","F","Male",1,39,1,1,0
31,"1","F","Male",0,2,1,1,1
27,"1","F","Male",3,5,1,1,1
27,"1","F","Male",0,1,1,1,1
32,"0","M","Male",0,8,1,1,1
27,"0","F","Male",0,1,0,1,1
27,"1","M","Male",1,168,1,0,1
27,"0","F","Male",2,-1,1,1,1
24,"1","F","Male",1,1,1,1,0
27,"1","M","Female",3,0,0,0,1
27,"1","M","Male",1,2,1,1,1
27,"1","F","Male",1,168,1,1,1
32,"0","F","Female",1,168,0,1,1
33,"1","F","Male",0,168,1,1,1
27,"1","F","Male",1,168,1,1,1
27,"1","M","Male",1,4,1,1,1
27,"1","F","Male",1,168,1,1,1
27,"1","F","Male",0,168,1,1,1
41,"0","F","Male",18,168,1,1,1
23,"1","F","Male",1,168,1,1,0
27,"1","F","Male",0,168,1,1,1
58,"0","F","Male",1,0,0,1,1
31,"1","F","Male",1,168,1,1,1
27,"1","F","Male",0,168,0,1,1
27,"0","F","Male",1,0,1,1,0
21,"0","F","Male",1,1,0,0,1
32,"0","F","Male",0,168,0,1,1
47,"0","M","Male",4,3,1,0,1
27,"1","F","Male",1,168,0,1,1
25,"1","F","Male",0,168,0,1,0
27,"1","F","Male",1,168,0,1,1
20,"1","F","Male",1,168,1,1,1
27,"1","M","Male",1,0,1,1,0
22,"1","F","Male",1,2,1,1,1
27,"1","F","Male",5,168,1,1,1
31,"1","F","Male",6,168,1,0,1
23,"1","F","Male",0,0,0,1,1
45,"0","F","Male",1,-1,0,1,1
27,"1","F","Male",2,168,0,1,0
25,"0","F","Male",1,8,0,1,1
27,"1","F","Male",1,168,1,1,1
27,"1","F","Male",1,168,1,1,1
32,"0","F","Male",1,168,1,1,1
27,"1","F","Male",0,13,1,1,1
27,"0","F","Male",1,168,1,1,1
27,"0","F","Male",1,168,1,1,1
27,"1","F","Male",1,0,1,1,1
35,"1","F","Female",0,16,1,1,1
45,"1","F","Male",2,168,0,1,1
27,"1","M","Male",13,168,1,1,1
29,"1","F","Male",1,9,0,0,1
32,"0","F","Male",6,2,1,0,1
34,"0","F","Male",1,168,1,1,1
26,"0","F","Male",1,1,1,1,1
25,"0","F","Male",2,168,1,1,1
27,"1","F","Male",0,0,1,1,1
40,"1","F","Male",1,2,1,1,1
27,"1","M","Male",1,1,1,1,1
27,"0","F","Male",1,0,1,1,0
52,"0","F","Female",1,168,1,1,1
27,"0","F","Male",1,0,1,1,1
27,"0","M","Male",0,1,1,1,0
50,"1","F","Male",1,168,1,1,1
53,"1","F","Female",1,168,1,1,1
27,"1","F","Male",4,1,1,1,0
27,"0","F","Male",1,3,1,1,1
50,"1","M","Female",1,10,1,1,1
25,"1","F","Female",1,5,1,1,1
22,"0","F","Male",1,168,1,0,1
27,"1","F","Male",1,32,0,1,1
27,"1","F","Male",1,168,1,1,1
55,"1","F","Female",1,168,1,1,1
27,"1","M","Male",1,168,1,0,1
48,"1","F","Male",0,168,1,0,1
27,"1","F","Male",0,0,0,1,1
48,"1","F","Male",1,5,1,1,1
27,"1","M","Male",1,168,1,1,1
39,"1","F","Male",1,168,1,1,0
23,"0","M","Male",16,1,1,1,1
21,"1","M","Male",3,17,1,1,1
36,"1","M","Male",16,1,1,1,1
36,"1","F","Male",10,1,1,0,1
36,"1","M","Female",16,1,1,0,1
55,"1","M","Male",1,1,1,0,1
50,"1","F","Male",2,1,0,1,1
36,"1","F","Male",16,1,0,0,1
22,"1","M","Male",16,0,1,0,1
36,"1","M","Female",16,1,0,1,0
36,"1","M","Male",16,0,0,0,1
36,"0","M","Female",0,1,1,0,0
36,"1","M","Male",1,1,1,0,1
36,"1","F","Male",16,1,1,0,1
36,"1","F","Male",3,1,0,0,1
36,"1","M","Male",16,1,1,0,1
33,"1","F","Male",16,55,0,0,1
36,"1","M","Male",7,213,1,0,0
36,"1","F","Male",16,1,1,0,0
36,"0","F","Male",3,0,1,0,1
40,"1","M","Male",16,1,0,0,1
27,"0","M","Male",6,1,0,0,1
26,"1","F","Male",0,1,1,0,1
36,"1","M","Male",13,1,1,0,0
36,"1","M","Male",2,76,1,0,0
36,"0","M","Male",1,1,1,1,0
26,"1","M","Male",16,1,1,0,1
36,"1","F","Male",0,1,0,0,1
36,"1","M","Male",1,0,0,1,1
36,"1","F","Male",16,1,1,0,0
36,"1","F","Male",3,1,1,0,1
36,"0","M","Male",1,1,0,0,1
36,"1","M","Male",1,0,1,1,0
27,"0","M","Male",0,1,0,0,1
36,"1","M","Male",3,7,1,0,1
21,"1","F","Male",16,43,1,1,1
36,"1","M","Male",16,31,0,0,1
36,"1","M","Male",2,1,1,0,1
33,"1","F","Male",16,1,1,0,1
36,"0","M","Male",16,1,1,0,1
23,"1","M","Male",3,1,1,1,1
23,"1","M","Female",16,1,1,0,1
54,"1","M","Female",16,1,1,0,1
50,"1","F","Male",16,5,0,1,0
32,"1","M","Male",2,19,1,0,1
33,"1","M","Male",16,0,0,0,1
36,"1","M","Male",3,1,1,0,0
36,"1","M","Male",16,1,1,0,1
28,"1","M","Male",10,1,1,0,1
53,"1","F","Male",9,130,1,0,0
36,"1","F","Male",8,1,1,1,1
36,"1","F","Male",1,1,1,0,1
36,"1","F","Male",16,1,1,0,1
36,"1","F","Male",21,1,1,1,1
33,"1","M","Male",16,26,0,0,1
53,"1","F","Male",16,1,1,0,0
23,"1","M","Male",0,2,1,0,1
45,"0","F","Male",1,1,1,1,1
36,"1","M","Male",16,0,0,0,1
36,"1","M","Male",16,262,0,0,1
36,"1","M","Male",16,1,0,0,1
61,"1","M","Male",16,1,1,0,1
36,"0","M","Male",16,6,1,1,1
36,"1","F","Male",16,1,0,1,0
36,"1","M","Male",16,24,1,0,1
36,"1","M","Male",12,9,1,0,0
36,"0","M","Female",3,3,1,0,1
32,"1","F","Male",16,1,1,1,1
20,"1","M","Female",4,1,1,0,1
36,"0","F","Male",3,34,1,1,0
36,"1","M","Female",1,17,0,0,1
23,"1","M","Male",16,1,1,0,0
36,"1","M","Male",16,20,0,0,1
36,"0","M","Male",16,1,1,0,1
36,"1","M","Male",16,176,1,0,1
36,"1","M","Male",16,1,0,1,0
44,"0","M","Male",16,1,1,0,1
32,"1","M","Male",16,0,1,0,1
36,"1","M","Male",0,1,1,0,1
21,"1","F","Female",16,1,1,1,1
36,"1","M","Male",16,33,1,1,1
33,"1","M","Male",0,0,1,1,1
36,"1","F","Male",16,26,1,0,0
36,"1","M","Female",4,3,1,0,1
36,"1","F","Male",16,1,1,0,0
36,"0","M","Male",1,1,1,0,0
36,"1","M","Male",16,5,1,1,0
54,"1","F","Male",16,29,0,0,1
36,"1","F","Male",16,1,1,0,1
21,"0","F","Male",0,1,1,0,0
36,"1","F","Male",6,1,1,1,1
26,"1","M","Male",16,1,0,0,0
23,"0","M","Male",0,1,0,0,1
36,"1","M","Female",16,1,0,0,1
36,"1","F","Female",2,1,1,0,1
36,"1","M","Male",9,1,1,0,1
34,"1","F","Male",6,2,1,1,1
36,"1","F","Male",16,1,0,0,0
29,"1","M","Male",16,1,1,0,1
36,"0","M","Male",16,-1,1,1,1
26,"0","F","Male",19,1,1,1,0
26,"1","F","Male",0,1,0,1,0
26,"0","F","Male",10,1,1,1,0
20,"1","F","Male",0,0,1,1,0
26,"1","F","Male",0,1,0,0,0
47,"0","F","Male",10,13,1,1,0
26,"1","F","Male",10,0,1,1,0
26,"0","F","Male",10,1,1,1,0
37,"0","F","Female",10,1,0,1,0
26,"1","F","Male",10,1,1,1,0
31,"1","F","Male",1,1,1,1,1
43,"1","F","Male",10,7,1,0,0
40,"1","F","Male",10,0,1,0,0
44,"0","M","Male",10,1,1,1,0
58,"0","M","Male",0,0,1,1,1
26,"1","F","Male",10,1,0,1,0
29,"0","F","Female",10,1,1,1,0
35,"0","F","Male",0,1,1,1,0
