population numeric,householdsize numeric,racepctblack numeric,racePctWhite numeric,racePctAsian numeric,racePctHisp numeric,agePct12t21 numeric,agePct12t29 numeric,agePct16t24 numeric,agePct65up numeric,numbUrban numeric,pctUrban numeric,medIncome numeric,pctWWage numeric,pctWFarmSelf numeric,pctWInvInc numeric,pctWSocSec numeric,pctWPubAsst numeric,pctWRetire numeric,medFamInc numeric,perCapInc numeric,whitePerCap numeric,blackPerCap numeric,indianPerCap numeric,AsianPerCap numeric,HispPerCap numeric,NumUnderPov numeric,PctPopUnderPov numeric,PctLess9thGrade numeric,PctNotHSGrad numeric,PctBSorMore numeric,PctUnemployed numeric,PctEmploy numeric,PctEmplManu numeric,PctEmplProfServ numeric,PctOccupManu numeric,PctOccupMgmtProf numeric,MalePctDivorce numeric,MalePctNevMarr numeric,FemalePctDiv numeric,TotalPctDiv numeric,PersPerFam numeric,PctFam2Par numeric,PctKids2Par numeric,PctYoungKids2Par numeric,PctTeen2Par numeric,PctWorkMomYoungKids numeric,PctWorkMom numeric,NumIlleg numeric,PctIlleg numeric,NumImmig numeric,PctImmigRecent numeric,PctImmigRec5 numeric,PctImmigRec8 numeric,PctImmigRec10 numeric,PctRecentImmig numeric,PctRecImmig5 numeric,PctRecImmig8 numeric,PctRecImmig10 numeric,PctSpeakEnglOnly numeric,PctNotSpeakEnglWell numeric,PctLargHouseFam numeric,PctLargHouseOccup numeric,PersPerOccupHous numeric,PersPerOwnOccHous numeric,PersPerRentOccHous numeric,PctPersOwnOccup numeric,PctPersDenseHous numeric,PctHousLess3BR numeric,MedNumBR numeric,HousVacant numeric,PctHousOccup numeric,PctHousOwnOcc numeric,PctVacantBoarded numeric,PctVacMore6Mos numeric,MedYrHousBuilt numeric,PctHousNoPhone numeric,PctWOFullPlumb numeric,OwnOccLowQuart numeric,OwnOccMedVal numeric,OwnOccHiQuart numeric,RentLowQ numeric,RentMedian numeric,RentHighQ numeric,MedRent numeric,MedRentPctHousInc numeric,MedOwnCostPctInc numeric,MedOwnCostPctIncNoMtg numeric,NumInShelters numeric,NumStreet numeric,PctForeignBorn numeric,PctBornSameState numeric,PctSameHouse85 numeric,PctSameCity85 numeric,PctSameState85 numeric,LemasSwornFT numeric,LemasSwFTPerPop numeric,PctUsePubTrans numeric,PolicCars numeric,PolicOperBudg numeric,unrelated_column_one,unrelated_column_two,response
25992,2.7,8.44,86.65,0.6,7.59,14.61,27.19,13.33,12.33,25992,100.0,31266,76.73,0.3,34.13,30.87,7.95,19.99,36654,13748,14677,8313,8786,6394,7017,2954,11.53,10.98,30.16,11.64,6.41,61.39,25.79,20.31,18.4,20.15,10.54,29.76,13.61,12.19,3.16,65.95,60.05,65.13,71.51,54.72,68.74,1246,6.42,863,8.0,15.53,18.08,23.64,0.27,0.52,0.6,0.78,90.25,1.51,5.57,4.0,2.67,2.78,2.48,65.7,2.49,47.68,3,510,94.98,63.15,5.88,44.31,1957,5.13,0.98,50800,70500,94700,43900,246,403,479,233,478,27.4,20.5,13.8,45,0,3.32,70.48,60.6,87.01,92.35,43.9,592.4,1.56,1,1,0
101484,2.83,5.83,87.21,2.63,8.77,14.14,28.92,12.52,4.73,101484,100.0,35934,89.64,0.85,34.13,13.22,4.08,9.17,40198,14115,14509,11766,13014,12912,10522,7771,7.73,5.36,18.76,18.31,4.74,74.16,14.53,18.82,11.26,25.69,10.29,23.44,15.87,13.21,3.23,77.5,74.52,84.99,75.71,70.98,76.4,1198,1.78,4731,10.48,21.81,32.28,44.56,0.49,1.02,1.5,2.08,89.97,1.19,4.66,3.62,2.81,2.99,2.5,67.55,4.75,36.41,3,3395,91.35,63.45,5.24,40.27,1977,3.79,0.16,52900,68700,87200,34300,334,397,483,149,469,24.3,21.3,12.7,0,4,4.66,67.97,43.88,83.76,92.25,44.4,2286.9,1.22,0,0,0
16027,2.72,55.07,36.34,1.83,10.54,13.27,29.09,13.36,11.95,16027,100.0,30037,79.69,0.22,22.67,27.08,8.42,15.09,34380,12545,13657,12319,13292,9660,8907,1874,12.03,11.31,33.85,12.21,8.58,62.92,5.51,18.15,11.88,17.92,13.11,40.33,15.93,14.65,3.29,52.86,45.56,59.08,50.06,68.48,73.54,1810,14.36,1021,13.42,20.96,32.03,40.94,0.85,1.34,2.04,2.61,84.27,2.65,10.61,6.75,2.65,2.83,2.43,59.28,6.52,57.58,2,866,87.19,55.52,9.58,53.35,1958,8.21,1.21,60400,74200,91600,31200,395,525,618,223,625,28.0,23.6,17.9,0,0,6.37,58.96,52.3,82.43,89.02,6.0,2663.9,14.26,0,0,0
22124,2.42,4.14,95.21,0.43,0.46,12.0,21.54,10.13,18.22,22124,100.0,28261,68.27,0.43,50.13,38.56,6.22,26.05,34117,13944,13817,10191,7309,60635,15528,2081,9.48,12.65,26.07,11.35,6.7,49.1,35.86,21.38,22.82,18.7,8.19,23.92,10.28,9.32,2.9,76.39,74.61,82.6,86.89,52.45,58.65,218,1.14,755,1.46,1.46,2.78,2.78,0.05,0.05,0.09,0.09,90.62,0.92,2.3,1.67,2.4,2.52,2.1,75.98,0.81,38.82,3,504,94.77,72.53,2.38,54.17,1955,3.22,0.05,35500,48400,66100,30600,176,239,285,109,335,21.4,14.2,11.8,0,1,3.41,51.09,70.13,88.18,93.45,18.6,1190.0,0.91,0,1,1
135163,2.83,4.6,67.74,8.93,37.27,14.16,29.21,14.27,10.62,135163,100.0,32012,78.8,0.31,37.19,24.07,10.11,21.27,36655,14102,15624,12032,11734,13329,9897,13036,9.8,9.55,24.31,17.65,6.08,61.59,14.75,21.27,11.04,27.14,10.37,29.66,14.97,12.74,3.26,73.5,68.32,82.24,75.27,54.89,62.97,2372,2.39,30152,14.39,21.52,29.23,36.28,3.21,4.8,6.52,8.09,61.07,6.83,8.11,5.92,2.79,2.92,2.64,55.86,10.86,56.75,2,2025,95.94,53.29,1.04,10.81,1970,1.96,0.34,129400,164000,209700,80300,446,540,651,205,592,29.5,24.7,11.3,0,14,22.31,38.69,43.07,78.69,85.13,30.0,4500.6,4.49,0,0,0
13883,3.0,18.19,67.49,0.23,20.96,14.88,27.28,12.84,11.73,0,0.0,25679,75.39,1.35,28.0,30.9,8.31,11.95,29419,10459,12678,5469,39647,8400,6570,2220,16.54,18.52,38.51,10.94,6.75,59.92,29.15,18.11,25.31,16.72,9.36,25.52,11.3,10.4,3.41,73.79,66.66,84.24,71.92,62.38,72.12,387,3.21,927,11.65,15.86,40.45,60.09,0.78,1.06,2.7,4.01,77.67,4.15,9.25,7.09,2.92,2.91,2.95,63.98,8.78,44.74,3,427,91.54,64.33,2.58,44.26,1965,15.37,0.7,35700,52900,73900,38200,209,303,392,183,427,26.3,18.7,13.8,0,0,6.71,82.39,55.38,84.55,95.83,17.3,804.2,0.0,1,1,1
22935,3.35,1.16,96.55,1.14,1.84,15.96,27.33,11.34,2.39,22464,97.95,46027,93.31,1.22,49.19,10.18,3.65,9.22,47153,14564,14791,5648,4246,9320,9948,601,2.63,1.67,7.65,19.13,4.23,77.74,25.11,19.3,14.79,23.42,5.0,24.01,7.61,6.3,3.51,87.46,85.75,91.92,88.88,69.56,78.57,158,0.99,332,3.92,14.76,16.87,18.67,0.06,0.21,0.24,0.27,96.74,0.46,5.51,5.02,3.35,3.36,3.18,93.8,1.31,16.03,3,249,96.5,93.48,1.61,12.05,1973,0.31,0.0,75300,87100,98800,23500,498,544,613,115,610,28.3,21.4,11.2,0,0,1.45,72.83,60.94,76.8,93.48,35.2,651.7,1.86,1,1,1
21923,2.42,7.72,91.25,0.67,0.46,12.9,23.66,11.37,16.46,0,0.0,22458,64.12,0.62,40.8,34.39,12.22,21.42,29499,12529,12444,11381,15856,25201,11488,4250,19.84,10.68,30.4,13.88,10.65,50.03,23.76,26.17,18.74,24.66,12.03,24.93,15.81,14.14,2.95,66.7,65.23,68.57,74.26,55.65,63.75,494,2.55,292,19.18,19.18,29.11,33.56,0.26,0.26,0.39,0.45,96.74,0.64,3.35,2.25,2.37,2.44,2.26,61.54,1.47,50.39,2,723,92.6,59.71,1.8,52.28,1946,8.57,0.3,35100,49600,70200,35100,163,230,293,130,321,27.3,18.2,13.1,0,0,1.33,83.26,56.37,87.21,94.14,8.2,2685.2,0.88,1,0,0
30093,2.76,8.16,85.38,5.57,1.81,11.89,25.49,12.14,13.23,30093,100.0,43244,81.37,0.55,45.11,29.31,5.35,14.74,50718,17163,17601,16333,3422,12113,16484,1451,4.88,4.51,15.28,21.81,6.41,65.87,14.28,24.07,9.92,27.11,6.26,32.04,8.55,7.48,3.23,82.39,79.16,91.99,79.67,63.92,70.61,316,1.41,3495,9.64,14.11,24.72,32.56,1.12,1.64,2.87,3.78,85.73,2.22,6.13,4.53,2.73,2.97,2.17,76.92,2.09,39.98,3,371,96.7,70.89,1.89,23.18,1964,0.63,0.37,133200,155000,179100,45900,491,679,814,323,729,28.1,22.6,13.8,0,0,11.61,77.33,63.57,78.26,94.78,10.4,2883.6,5.72,0,0,1
84298,2.65,18.45,76.37,0.54,8.13,13.53,26.95,12.08,11.63,84298,100.0,26540,75.0,0.36,43.85,29.86,11.71,19.27,31846,11858,13467,6604,7608,10474,6486,13136,15.86,10.14,28.02,14.85,7.63,60.31,33.81,20.83,21.38,21.14,10.6,31.54,14.33,12.6,3.17,61.87,58.25,64.49,64.62,63.97,70.85,4936,7.24,3180,7.83,14.53,18.02,21.32,0.3,0.55,0.68,0.8,91.07,1.34,5.87,4.12,2.62,2.73,2.45,62.2,3.23,47.58,3,1389,95.81,59.62,6.26,38.66,1945,5.27,0.3,42300,52300,65200,22900,244,307,374,130,383,27.2,18.2,13.1,17,5,3.77,71.17,57.15,89.22,92.69,16.0,5270.5,3.41,1,0,0
16554,2.52,2.6,95.22,1.61,1.97,9.3,25.68,10.93,13.14,16111,97.32,48125,87.5,0.95,60.41,22.45,1.49,16.46,56396,21918,22029,21339,14839,15647,21043,455,2.94,5.45,14.72,31.9,2.38,70.65,11.64,21.59,6.26,38.07,11.88,31.24,10.58,11.23,2.96,85.33,84.54,93.62,86.07,76.04,80.02,139,1.47,1459,6.24,8.5,12.68,20.01,0.55,0.75,1.12,1.76,85.67,1.39,1.74,1.11,2.36,2.6,1.91,72.43,0.59,57.0,2,530,92.54,65.85,0.38,21.32,1972,0.58,0.2,144600,178100,225400,80800,628,706,824,196,788,24.8,21.6,11.8,8,0,8.81,61.86,52.61,78.57,88.51,13.9,1187.3,2.42,0,0,1
14062,2.57,14.25,83.86,0.32,3.4,13.68,25.52,12.35,16.19,0,0.0,20298,67.59,2.58,28.69,33.47,8.02,14.09,25941,10443,11122,6240,13522,29009,5867,2574,18.84,13.14,36.28,12.31,7.88,55.85,17.44,19.77,19.85,17.39,10.34,21.02,13.39,12.01,3.06,74.41,70.78,74.63,78.92,73.4,76.75,275,2.23,242,15.29,19.01,38.84,45.45,0.26,0.33,0.67,0.78,95.97,0.46,4.0,2.78,2.5,2.5,2.49,62.25,3.84,50.23,2,909,85.74,62.13,1.21,49.39,1969,10.54,1.13,30800,45000,62700,31900,199,255,316,117,335,25.0,20.5,15.1,0,0,1.72,80.17,44.84,78.96,94.78,18.1,777.6,0.28,1,0,0
11643,2.72,45.0,50.05,0.41,0.67,19.71,30.85,18.11,14.03,0,0.0,16496,66.43,0.46,20.17,36.46,20.68,16.37,19678,9157,12140,6061,5973,1571,2540,3157,29.39,19.14,40.41,15.11,12.39,48.43,35.67,24.54,25.08,21.82,9.75,39.49,15.13,12.88,3.16,46.92,38.36,52.62,47.1,62.65,69.87,958,8.87,147,31.97,36.73,40.82,49.66,0.4,0.46,0.52,0.63,95.65,0.7,6.54,4.51,2.52,2.6,2.43,53.84,4.98,51.04,2,356,92.32,52.18,1.4,38.48,1969,12.68,0.37,31400,44000,66900,35500,122,205,294,172,311,31.7,19.6,15.0,0,0,1.26,76.82,51.69,82.1,88.52,7.8,1493.5,0.39,1,1,0
11967,2.62,5.57,73.69,0.15,28.98,14.86,25.11,11.97,14.7,0,0.0,19157,70.65,2.29,27.47,34.87,8.36,11.19,23440,9210,10689,4548,6947,20000,5067,2689,23.02,19.73,41.2,11.11,8.51,53.98,16.21,25.88,19.92,17.54,9.2,21.96,11.64,10.51,3.17,75.23,70.05,77.81,67.66,59.72,65.79,200,1.79,298,2.68,9.06,20.81,23.49,0.07,0.23,0.52,0.58,75.44,1.76,6.79,4.78,2.58,2.57,2.62,65.95,6.25,54.98,2,721,86.35,66.37,4.85,55.2,1956,13.7,0.64,15700,27200,44000,28300,125,198,259,134,282,27.9,18.6,13.6,0,0,2.49,84.15,53.48,79.79,96.69,9.0,1329.7,0.58,1,1,0
28695,2.53,1.96,88.49,7.57,2.99,13.09,29.59,13.96,8.6,28695,100.0,30512,84.62,0.32,40.88,20.12,6.49,13.18,35771,13984,14110,21008,12285,10879,11519,2621,9.29,4.02,13.86,18.46,4.55,69.32,16.12,21.46,13.07,22.38,12.81,32.24,17.99,15.5,3.06,70.49,69.81,81.77,67.92,56.27,68.93,495,2.44,3048,23.39,33.07,41.34,55.51,2.48,3.51,4.39,5.9,88.56,2.81,4.73,3.06,2.5,2.7,2.3,53.49,4.88,56.17,2,540,95.45,49.48,1.11,8.52,1970,2.69,0.05,97600,122400,149600,52000,402,468,548,146,529,28.3,20.6,11.5,5,0,10.62,49.32,36.51,61.35,82.99,7.2,3976.6,6.41,0,1,1
26243,2.49,1.04,97.06,0.77,2.45,12.62,25.45,12.11,10.39,26243,100.0,37302,84.94,0.93,49.03,22.19,1.89,15.76,43723,17786,17851,18362,19121,11579,10687,901,3.48,4.34,12.08,22.99,3.13,70.14,15.99,20.02,11.19,27.18,9.16,23.67,12.11,10.72,2.94,79.65,79.09,88.75,82.31,72.73,79.25,201,1.04,415,2.17,14.7,17.59,20.72,0.03,0.23,0.28,0.33,96.74,0.12,2.44,1.78,2.46,2.67,2.01,74.54,1.32,36.31,3,541,95.12,68.79,0.74,12.94,1968,1.07,0.14,59100,72700,95500,36400,310,356,418,108,431,22.8,16.6,11.4,0,0,1.58,60.07,53.73,75.07,86.22,8.3,3157.2,1.53,0,1,1
280015,2.44,25.05,70.9,1.35,15.0,13.0,27.51,13.44,13.15,280015,100.0,22772,75.21,0.42,32.56,28.72,9.46,14.7,27662,13277,15785,6841,10172,10037,10142,52557,19.44,11.47,29.37,18.7,6.54,60.13,9.91,23.42,13.4,25.73,15.01,34.1,18.14,16.66,3.01,58.62,51.4,63.27,60.73,63.78,70.03,15174,7.25,22291,8.89,15.67,22.85,35.71,0.71,1.25,1.82,2.84,82.17,3.17,5.15,3.13,2.35,2.46,2.22,57.93,6.03,59.72,2,14881,88.52,55.46,5.31,31.03,1963,10.12,0.71,43000,59000,86800,43800,236,334,416,180,408,27.2,21.9,13.0,423,140,7.96,44.91,47.85,77.94,84.29,112.6,2487.1,3.3,1,0,0
11451,2.61,0.51,97.97,0.57,0.89,12.85,24.33,10.79,14.56,0,0.0,27095,72.4,1.15,37.66,30.79,10.04,21.16,33263,12444,12440,6179,3828,38495,10000,1312,11.67,8.78,24.91,12.28,10.77,56.14,33.51,23.31,21.83,18.25,9.59,27.19,12.66,11.23,3.13,74.33,73.06,83.07,76.38,53.02,62.95,201,2.14,440,4.77,6.14,9.77,9.77,0.18,0.24,0.38,0.38,94.3,0.78,4.71,3.31,2.58,2.72,2.25,73.6,1.71,43.97,3,461,90.48,69.72,1.74,60.09,1939,3.86,0.76,78000,94900,118600,40600,234,374,452,218,437,27.6,22.7,12.7,0,0,3.84,79.15,57.01,82.17,94.05,33.8,339.3,0.32,0,1,0
53240,3.54,7.44,42.35,45.19,12.52,18.6,28.65,15.58,5.48,53240,100.0,59076,90.27,1.06,49.45,11.24,5.9,10.19,60689,18966,21170,19411,26057,16988,16965,2096,3.95,3.63,10.78,37.02,3.67,69.17,20.93,22.44,7.51,37.67,5.1,32.43,8.47,6.83,3.7,86.48,81.03,93.07,88.19,60.96,71.48,430,1.15,19350,10.9,17.93,30.82,42.2,3.96,6.52,11.2,15.34,54.17,7.07,10.8,9.74,3.54,3.53,3.54,83.41,10.97,20.52,3,338,97.8,83.44,0.59,22.49,1974,0.21,0.21,256400,300000,376000,119600,745,1001,1001,256,1001,28.6,23.2,10.9,0,0,36.34,40.82,61.56,84.86,89.37,8.9,5965.9,0.94,0,1,0
11530,3.32,15.21,81.25,2.91,1.31,40.83,58.9,49.38,10.29,11530,100.0,25393,75.83,0.77,54.93,26.43,5.79,19.3,36693,11822,12732,8605,6487,4858,13220,1406,19.37,6.97,16.26,42.9,4.87,46.89,4.12,47.37,5.65,38.76,5.38,65.8,7.16,6.34,2.7,60.91,55.86,84.29,55.8,57.55,72.61,314,6.54,558,32.26,37.99,43.73,47.67,1.56,1.84,2.12,2.31,92.88,0.42,3.0,1.5,2.11,2.19,2.06,37.83,1.47,61.49,2,492,87.58,36.39,0.61,48.78,1970,4.56,0.45,85500,121000,198500,113000,353,428,519,166,492,28.3,20.3,12.1,0,0,4.84,36.7,23.89,30.95,70.68,8.9,1292.6,1.05,1,0,1
19587,2.87,13.94,85.03,0.6,0.78,15.91,26.96,12.8,8.48,19563,100.0,32493,81.97,0.78,37.38,23.95,5.63,21.02,36829,12461,13423,6746,28269,7922,9374,2215,11.42,8.51,25.0,18.49,5.36,65.49,16.94,18.82,13.7,23.91,7.7,24.13,11.08,9.48,3.21,79.08,73.73,90.28,72.77,63.31,73.76,333,2.18,278,3.96,6.12,6.12,6.12,0.06,0.09,0.09,0.09,97.62,0.17,4.79,3.9,2.85,2.83,2.91,76.84,2.55,20.45,3,359,95.0,77.32,2.23,41.23,1971,4.94,0.92,48000,62300,84200,36200,174,291,406,232,410,23.6,17.2,12.4,0,0,1.42,63.92,51.21,70.08,83.49,19.1,1027.6,0.15,1,0,0
86874,2.43,2.23,86.5,9.95,2.52,12.34,26.4,12.55,9.53,86878,100.0,43800,85.06,0.8,58.5,18.85,2.87,14.74,54261,23816,25073,14224,17004,16115,15732,4807,5.58,1.84,5.82,45.65,3.03,70.55,17.03,22.11,6.06,39.81,9.06,30.94,14.05,11.63,2.94,79.33,78.66,87.02,80.28,53.62,66.89,646,1.11,11548,24.74,30.38,39.89,48.46,3.29,4.04,5.3,6.44,86.45,2.74,3.66,2.43,2.41,2.65,2.08,63.99,2.46,42.95,3,1672,95.53,58.22,0.36,8.85,1971,0.76,0.17,146300,192800,274100,127800,457,542,664,207,610,27.2,19.3,11.4,18,13,13.29,37.25,44.2,73.84,79.75,27.4,3175.7,6.81,0,0,1
10486,2.69,3.73,93.69,0.74,4.5,13.75,24.67,11.26,8.38,10488,100.0,44130,85.85,1.57,49.41,18.19,1.88,13.46,51424,20529,21389,5695,14109,1550,9370,782,7.64,5.83,13.65,36.96,4.58,67.3,16.18,24.17,5.83,41.77,8.12,21.78,10.72,9.47,3.06,83.3,81.14,92.19,87.4,53.41,64.0,60,0.77,299,1.34,11.37,25.75,42.14,0.04,0.32,0.73,1.2,94.1,0.98,3.39,2.62,2.64,2.74,2.42,70.97,3.03,36.17,3,467,89.29,68.35,1.28,47.75,1980,4.55,0.16,79600,118600,155200,75600,334,441,594,260,543,24.5,23.6,12.5,0,0,2.85,56.52,39.47,54.76,85.58,15.2,690.4,0.56,0,0,0
11657,2.74,0.1,99.05,0.51,1.16,14.18,27.12,12.71,12.04,0,0.0,29042,80.49,1.59,38.98,29.34,4.9,19.09,33971,12563,12584,6388,19646,5723,12481,873,7.77,9.35,24.39,13.01,4.44,62.55,20.2,21.2,19.06,21.74,10.27,22.76,13.06,11.78,3.14,79.41,76.25,91.87,82.14,72.57,75.53,100,0.98,166,9.64,9.64,15.06,15.06,0.14,0.14,0.21,0.21,96.93,0.39,4.43,3.34,2.64,2.74,2.44,69.67,2.09,42.4,3,176,96.02,67.12,1.14,43.18,1959,4.57,0.63,42300,57400,79100,36800,254,323,380,126,403,22.2,16.2,12.1,0,0,1.42,76.22,51.27,79.75,92.56,6.4,1832.9,0.0,1,1,1
13547,2.89,3.37,69.91,0.9,62.11,17.16,30.01,14.73,10.42,0,0.0,19899,71.67,1.7,21.94,26.44,13.05,10.29,22103,8100,9555,6437,8271,171,5338,4021,30.32,24.37,39.63,12.4,12.12,52.53,8.22,25.16,10.63,20.87,10.35,29.18,14.36,12.48,3.46,67.76,63.45,87.82,74.12,50.57,60.14,279,2.35,309,4.85,8.09,11.0,20.71,0.11,0.18,0.25,0.47,48.92,6.66,9.83,7.1,2.84,2.93,2.73,60.11,9.64,50.28,2,802,85.39,58.39,5.61,67.21,1964,15.91,0.87,26000,37800,52100,26100,135,227,317,182,316,26.2,23.3,14.1,0,0,2.28,82.26,54.05,79.72,94.06,6.3,2142.2,0.0,1,0,0
40663,2.82,15.66,79.29,2.3,17.33,12.99,26.33,11.65,8.86,40569,99.77,35794,84.84,0.87,35.88,20.94,3.49,10.72,38708,13820,14313,11824,15109,12462,12233,3388,8.38,6.36,22.05,14.94,4.79,69.35,9.99,22.23,8.95,25.85,10.0,26.97,14.59,12.42,3.2,75.62,72.6,84.03,75.61,67.71,75.85,695,2.51,8156,9.85,15.39,25.37,34.31,1.97,3.09,5.09,6.88,77.56,2.93,5.61,4.33,2.82,2.86,2.72,78.62,7.18,47.15,3,848,94.44,77.78,1.89,30.54,1969,1.47,0.57,68200,81200,94800,26600,424,519,613,189,610,29.1,22.9,13.7,0,0,20.06,30.92,46.36,66.19,83.1,30.7,1322.6,0.9,0,1,0
18749,2.9,2.27,96.66,0.62,0.64,15.51,27.09,13.29,8.64,13176,69.9,35575,86.71,1.95,39.77,20.2,2.79,18.25,38189,13384,13296,15266,17951,10909,14375,762,4.1,4.85,22.08,11.41,4.98,67.86,16.62,16.94,18.04,19.14,8.37,24.86,11.87,10.18,3.23,81.33,76.31,87.5,82.86,65.89,72.96,216,1.54,336,6.85,18.75,18.75,22.92,0.12,0.34,0.34,0.41,96.79,0.17,5.27,4.25,2.87,2.93,2.66,79.02,1.87,22.75,3,198,97.03,77.36,1.52,27.27,1966,2.34,0.33,54000,65800,84000,30000,292,347,423,131,434,23.2,18.8,11.8,0,0,1.78,77.32,59.5,89.06,95.94,46.7,401.2,1.0,0,0,1
15849,2.83,0.33,98.5,0.96,0.79,12.8,20.91,10.13,12.62,15849,100.0,53058,80.14,0.84,62.41,27.79,2.83,15.81,59483,24965,24946,13080,12700,35409,15559,280,1.8,2.91,11.13,46.4,3.98,64.35,15.26,36.1,5.3,45.96,4.42,24.88,7.6,6.07,3.13,88.6,88.22,96.4,88.43,51.25,62.69,4,0.03,712,14.61,16.57,22.47,34.13,0.66,0.74,1.01,1.53,92.35,0.43,2.63,2.16,2.77,2.82,2.35,90.71,0.43,19.74,3,212,96.36,89.04,1.89,54.72,1952,0.09,0.21,141900,190900,269100,127200,413,555,777,364,674,25.4,22.8,13.9,0,0,4.49,51.35,65.65,77.47,86.31,8.7,1817.1,2.45,1,1,1
11235,2.6,1.89,82.45,1.82,18.16,14.59,25.62,12.02,13.36,0,0.0,23258,72.45,1.78,34.4,27.62,10.28,16.58,28495,10965,11785,6562,18700,5910,7045,1680,15.28,12.99,26.49,14.51,6.5,57.18,18.92,22.82,16.52,24.61,10.96,24.93,13.25,12.15,3.12,75.49,73.66,84.59,76.77,61.08,71.15,183,1.84,695,27.63,30.07,38.71,40.0,1.71,1.86,2.39,2.47,83.37,2.94,5.93,4.1,2.55,2.71,2.29,66.4,4.87,47.7,3,321,93.07,62.56,2.18,38.94,1963,6.75,0.32,40000,53900,74800,34800,195,268,343,148,306,26.2,16.1,11.5,0,0,6.19,48.88,44.43,76.23,87.33,9.4,1189.1,0.09,0,0,0
27025,2.43,1.43,88.19,4.39,4.8,13.19,25.8,12.43,13.38,0,0.0,21812,68.1,0.48,40.8,30.5,15.74,18.87,28542,12915,13691,6368,6427,8137,8868,4856,18.66,6.78,20.72,18.03,8.55,54.62,12.28,27.02,13.48,24.09,14.75,31.41,18.62,16.77,2.99,63.6,61.51,74.28,62.27,54.53,63.59,409,1.99,1506,10.69,13.15,23.71,39.91,0.6,0.73,1.32,2.22,92.15,2.06,5.13,3.11,2.35,2.4,2.29,51.82,5.09,60.11,2,644,94.53,50.72,5.59,31.37,1949,4.47,1.0,64800,82100,105400,40600,260,340,427,167,393,30.1,21.3,12.0,173,27,5.61,60.94,45.73,76.34,90.29,9.8,2757.7,1.16,1,1,0
31282,2.67,0.66,95.8,1.48,4.24,14.32,28.56,12.99,9.72,31282,100.0,28950,84.31,1.06,39.43,22.11,4.01,15.85,33504,13216,13258,11566,9816,12348,9235,2505,8.05,1.96,15.77,20.38,3.27,68.89,13.78,21.33,12.28,26.53,11.52,25.76,14.74,13.21,3.27,75.5,76.9,83.79,78.17,62.62,69.74,240,0.95,997,7.42,14.04,19.66,24.17,0.24,0.45,0.63,0.77,93.15,0.53,9.65,6.68,2.66,2.95,2.21,67.61,3.19,49.87,3,635,94.86,60.97,0.63,25.67,1972,3.32,0.33,59900,74900,94600,34700,290,339,389,99,392,21.8,20.6,11.7,0,7,3.19,70.36,49.65,86.55,90.82,9.9,3167.5,2.62,0,0,1
24544,2.71,9.34,86.88,2.46,3.04,14.33,26.72,12.34,8.78,14731,60.02,37594,85.53,0.65,34.87,20.58,2.73,11.91,42113,15863,16273,12807,12667,13644,13429,1120,4.58,6.33,23.18,14.66,4.51,71.24,4.82,17.45,10.25,23.07,10.2,29.85,14.18,12.26,3.21,77.67,74.41,88.07,79.86,67.1,73.73,363,2.23,911,7.46,13.94,18.11,27.88,0.28,0.52,0.67,1.03,91.56,1.04,5.08,3.69,2.7,2.76,2.42,85.83,2.27,45.85,3,950,90.52,84.18,3.89,48.53,1974,1.52,0.15,83000,105200,140700,57700,416,523,637,221,594,26.4,23.0,15.8,0,0,3.71,63.16,58.9,85.63,93.76,69.7,352.1,1.76,0,0,0
61018,2.75,70.08,22.43,2.17,10.58,14.76,29.55,13.99,8.45,61010,100.0,30529,80.91,0.28,25.34,22.77,11.57,10.7,35806,12982,14631,12601,14863,17166,9385,7500,12.38,10.72,34.13,11.83,9.91,63.77,18.07,25.05,20.58,18.05,11.68,43.75,14.82,13.37,3.39,51.36,45.93,67.24,55.83,70.11,74.98,5949,14.4,12026,14.31,25.16,37.09,50.16,2.82,4.96,7.31,9.89,75.9,4.65,11.09,7.39,2.74,3.31,2.47,39.19,10.14,70.23,2,2130,91.24,32.44,5.16,28.73,1951,7.15,0.88,90000,116800,142500,52500,398,500,586,188,561,26.8,24.9,18.0,6,27,19.71,51.29,54.7,83.44,88.33,3.1,19984.9,19.9,0,1,0
33467,3.0,2.86,93.83,2.49,3.63,13.24,23.48,11.79,10.34,30649,91.58,59633,83.87,0.67,61.61,25.15,2.55,18.36,65249,22290,22272,21296,23948,18065,24071,1136,3.46,4.4,11.64,35.9,3.39,66.69,12.7,30.12,5.6,40.02,4.26,27.55,6.32,5.33,3.28,90.91,88.37,95.19,91.37,53.5,66.6,158,0.68,3392,7.13,13.77,18.28,23.14,0.72,1.4,1.85,2.35,88.02,1.08,4.92,4.04,2.92,3.06,2.11,89.54,1.05,31.73,3,724,93.91,85.51,0.0,53.04,1964,0.2,0.47,182200,216300,255500,73300,473,643,849,376,743,29.3,24.2,15.8,17,0,10.14,77.02,67.65,86.48,94.9,38.1,879.3,7.95,1,0,1
