"age","two_year_recid","c_charge_degree","sex","priors_count","length_of_stay","race","unrelated_column_one","unrelated_column_two"
22,"1","F","Male",3,0,0,0,1
32,"1","M","Male",0,0,1,0,0
30,"1","M","Male",5,5,0,1,1
29,"0","F","Male",2,0,1,1,0
28,"0","F","Male",1,21,1,0,0
59,"1","M","Male",0,1,0,0,0
20,"1","M","Male",0,1,0,0,1
29,"0","F","Male",0,1,0,0,0
26,"0","M","Male",0,0,0,0,0
29,"0","F","Male",0,1,1,1,1
30,"1","F","Male",7,23,1,1,1
34,"1","F","Male",0,0,1,1,1
41,"1","M","Male",0,26,0,0,1
27,"1","M","Male",1,236,0,0,1
27,"0","F","Male",0,1,0,1,1
22,"0","F","Female",0,0,0,0,1
22,"0","F","Male",3,3,0,0,0
25,"0","M","Female",0,0,0,1,1
34,"0","F","Male",0,0,0,0,0
35,"0","M","Male",0,1,1,0,0
23,"0","M","Male",0,1,0,1,0
39,"0","F","Male",0,11,0,1,1
27,"0","F","Female",0,26,1,0,1
31,"1","M","Male",27,117,1,1,1
27,"1","M","Male",0,1,1,0,0
26,"1","M","Male",0,0,1,0,0
23,"1","M","Male",0,0,1,0,0
38,"1","F","Male",0,4,1,1,1
53,"1","M","Female",4,41,1,0,0
28,"0","M","Male",0,0,0,0,0
33,"1","M","Male",3,1,1,0,1
28,"0","M","Male",3,165,1,0,0
24,"0","F","Female",0,0,1,1,1
43,"1","M","Male",0,1,1,1,1
26,"1","F","Male",1,0,1,1,0
36,"0","M","Male",0,0,0,0,0
24,"1","F","Male",0,0,1,0,1
21,"1","F","Female",0,33,1,1,0
44,"0","F","Male",1,1,1,1,0
32,"0","F","Male",1,1,0,1,0
24,"0","F","Male",2,1,1,1,1
30,"0","F","Male",0,3,1,1,1
29,"0","M","Male",0,27,1,0,0
27,"1","F","Female",1,0,1,0,1
26,"1","M","Male",0,0,0,1,1
23,"1","F","Male",2,1,0,1,0
39,"0","M","Male",1,35,1,0,0
37,"0","F","Male",0,13,1,1,0
38,"1","F","Male",3,6,1,1,1
23,"0","M","Male",0,1,0,1,1
52,"0","M","Male",0,-1,0,0,1
51,"1","M","Male",15,6,1,0,1
25,"1","M","Male",0,3,1,0,0
21,"0","F","Male",0,0,0,0,0
53,"0","M","Female",2,1,0,1,1
55,"1","M","Male",0,4,0,1,0
33,"0","F","Male",4,3,0,1,1
53,"0","M","Male",0,5,0,0,0
36,"0","M","Female",2,2,0,1,0
31,"0","M","Female",1,7,0,1,0
39,"1","M","Male",2,1,1,1,1
62,"0","F","Male",0,30,0,0,1
61,"0","F","Male",1,1,1,0,1
43,"0","F","Male",21,1,1,1,0
24,"0","M","Female",0,33,1,1,1
34,"1","F","Male",0,35,0,0,0
33,"1","F","Female",3,0,1,1,0
28,"1","F","Male",1,1,0,0,1
40,"1","F","Male",11,38,1,0,0
62,"1","F","Male",13,3,1,0,0
40,"0","F","Male",2,1,1,0,1
48,"0","F","Female",1,1,1,1,1
35,"1","F","Male",4,17,0,1,1
29,"0","M","Male",0,1,1,0,0
30,"0","M","Male",0,-1,1,1,0
45,"0","F","Male",2,1,1,1,0
28,"0","F","Male",3,-1,1,0,0
27,"1","M","Male",0,-1,1,1,1
35,"1","F","Male",4,1,0,1,1
37,"0","F","Female",1,0,0,0,0
24,"0","F","Male",2,2,1,1,0
24,"0","F","Male",0,0,0,1,1
25,"0","F","Male",0,0,0,0,0
31,"0","M","Female",1,0,1,1,1
28,"0","M","Male",0,1,0,0,0
54,"0","F","Female",10,0,0,1,1
30,"1","F","Male",11,79,0,0,1
44,"1","M","Male",2,-1,0,0,0
29,"0","F","Female",3,1,1,1,1
20,"1","F","Male",0,-1,1,1,0
27,"0","M","Male",1,0,0,1,0
25,"0","F","Male",2,1,0,1,1
28,"1","F","Female",0,2,1,0,1
26,"1","F","Male",0,1,0,1,0
30,"0","F","Male",4,0,1,0,1
22,"1","F","Male",11,21,1,0,1
57,"1","F","Male",0,0,0,0,0
38,"0","M","Male",0,0,0,0,1
54,"0","F","Male",1,0,1,0,1
53,"0","M","Male",18,0,1,1,1
55,"1","M","Male",1,1,1,0,1
31,"1","F","Male",1,2,1,0,1
51,"0","M","Male",0,86,1,0,0
23,"1","F","Male",1,4,1,0,0
36,"0","F","Male",0,0,0,1,1
21,"0","F","Male",1,2,1,1,0
30,"0","M","Female",0,0,0,1,1
29,"1","F","Male",15,1,1,1,0
33,"0","F","Female",1,0,1,1,0
63,"0","M","Male",1,0,0,1,1
48,"1","M","Male",4,0,1,1,0
30,"1","M","Male",2,1,1,1,0
33,"0","M","Male",24,2,0,0,0
51,"1","F","Female",5,1,0,0,1
25,"0","M","Male",1,0,0,1,0
44,"1","F","Male",0,4,1,1,1
25,"1","F","Male",14,7,0,1,0
52,"1","F","Female",2,4,1,1,0
25,"0","F","Female",0,0,0,1,1
26,"1","F","Male",0,5,1,0,1
44,"0","M","Female",1,0,0,1,0
52,"0","F","Male",1,0,0,1,0
26,"0","M","Male",0,32,1,0,0
35,"1","F","Male",0,32,1,0,1
32,"1","F","Male",5,4,1,0,0
30,"0","M","Male",1,2,0,1,1
19,"1","F","Male",0,4,0,0,0
28,"0","F","Female",1,1,1,1,1
36,"0","M","Male",3,2,0,1,1
59,"1","M","Male",1,0,0,1,0
20,"0","F","Male",7,0,1,1,1
23,"1","F","Male",2,9,1,1,1
31,"0","M","Female",0,117,0,1,0
31,"1","M","Male",9,3,1,1,1
45,"0","F","Male",1,0,1,1,1
22,"0","F","Male",0,11,1,0,0
36,"1","F","Male",1,1,0,1,0
26,"0","F","Male",0,1,1,0,1
21,"0","F","Male",3,5,1,1,0
20,"0","M","Male",1,1,0,0,1
48,"1","F","Male",0,3,1,1,0
25,"0","F","Male",1,0,1,0,1
25,"1","M","Male",9,0,0,1,0
24,"0","M","Female",0,3,0,0,1
27,"0","F","Male",5,0,1,1,1
50,"0","F","Female",2,1,0,0,0
30,"0","F","Female",3,0,1,1,0
27,"0","F","Male",0,1,1,1,0
32,"0","F","Male",0,0,0,1,0
57,"0","F","Male",1,11,1,1,0
27,"0","F","Male",5,-1,0,1,0
48,"1","F","Male",1,1,0,0,0
32,"0","M","Male",14,74,0,0,0
35,"1","F","Male",0,0,0,0,1
51,"0","F","Female",2,22,0,0,0
24,"0","M","Male",2,7,1,1,1
35,"1","F","Male",4,1,0,0,0
34,"0","F","Male",0,1,0,0,0
55,"0","M","Male",1,13,1,1,0
51,"1","F","Male",1,1,1,1,1
29,"1","F","Male",0,-1,0,1,1
30,"0","F","Male",0,-1,0,0,0
39,"1","F","Male",0,2,0,0,0
53,"0","F","Female",0,1,0,0,0
26,"1","F","Male",0,2,0,1,1
27,"0","F","Male",0,1,1,0,0
30,"0","F","Male",0,0,0,0,1
52,"0","F","Male",1,0,0,0,0
39,"0","F","Male",0,1,0,0,0
42,"0","F","Female",0,2,0,0,1
29,"1","F","Male",0,0,1,0,1
42,"1","F","Male",9,1,1,0,0
51,"0","M","Male",0,0,0,0,1
37,"1","M","Male",0,0,0,1,0
25,"1","F","Male",2,0,0,1,1
35,"1","F","Male",8,8,0,1,0
24,"0","M","Male",3,0,0,0,0
40,"1","M","Female",0,34,1,0,0
29,"1","F","Male",13,1,1,1,0
38,"0","F","Male",0,0,0,0,0
55,"0","M","Male",0,1,0,1,0
56,"1","F","Male",3,0,0,1,0
34,"0","M","Female",3,220,1,0,0
22,"0","M","Female",0,12,0,1,1
58,"0","F","Male",4,0,0,1,0
44,"0","F","Male",7,1,1,1,1
23,"0","F","Female",1,0,0,1,0
27,"0","F","Male",3,3,0,1,0
28,"0","M","Female",2,2,1,0,1
31,"0","F","Male",5,1,1,0,1
28,"0","F","Male",3,16,0,1,0
57,"0","F","Female",0,0,0,0,1
51,"0","F","Male",0,1,0,0,1
37,"1","F","Male",3,1,0,0,1
23,"1","F","Male",27,1,1,0,0
30,"1","F","Male",1,1,0,0,1
32,"0","M","Male",3,1,1,0,0
43,"1","F","Male",0,1,1,1,0
23,"1","F","Male",2,2,1,0,0
44,"1","M","Male",0,2,0,1,1
61,"0","M","Male",11,0,1,0,0
50,"0","F","Male",1,3,0,1,1
41,"1","M","Male",3,2,0,1,0
30,"0","F","Male",0,-1,1,0,0
39,"0","F","Male",6,2,1,0,0
25,"0","F","Male",2,0,0,1,0
48,"0","F","Female",1,2,1,0,0
31,"0","F","Male",1,1,0,1,0
35,"1","F","Male",0,15,1,0,1
43,"1","M","Male",0,1,1,1,1
40,"0","F","Female",5,0,0,0,0
38,"0","M","Male",0,0,1,1,0
31,"0","M","Male",1,1,0,0,0
54,"0","M","Female",2,25,1,0,0
23,"1","M","Male",0,0,0,0,1
30,"1","F","Male",9,7,1,0,1
34,"1","M","Male",1,1,0,0,0
61,"0","F","Male",0,0,0,0,0
47,"1","F","Female",22,1,1,0,0
28,"1","F","Male",5,1,1,0,1
28,"0","F","Female",0,1,0,1,0
33,"0","F","Female",0,0,0,0,0
55,"0","M","Male",1,300,1,1,1
29,"1","F","Male",3,3,1,1,0
66,"0","F","Female",8,0,1,0,1
28,"0","F","Male",0,0,0,0,0
23,"1","F","Male",2,22,1,0,0
34,"0","M","Male",0,2,0,1,0
51,"0","F","Male",2,1,0,0,0
52,"1","F","Male",1,1,0,0,0
47,"0","F","Male",3,14,0,0,1
49,"1","F","Male",0,0,0,0,0
40,"0","F","Female",2,65,1,1,1
29,"0","F","Male",2,0,1,1,1
70,"0","M","Male",1,12,0,1,0
44,"1","F","Female",0,0,0,1,0
32,"0","M","Female",0,0,0,0,0
37,"1","F","Male",1,1,0,1,0
36,"1","M","Male",4,0,1,0,0
72,"0","F","Male",7,0,0,0,0
30,"1","M","Male",8,0,1,1,0
45,"1","F","Male",7,2,0,0,1
26,"0","F","Male",0,2,1,0,1
24,"0","M","Male",3,3,0,1,0
29,"0","F","Male",1,0,0,1,1
32,"1","M","Male",2,6,0,0,1
61,"0","F","Male",0,0,0,1,1
48,"1","F","Female",8,2,1,1,1
24,"1","F","Female",4,0,1,1,0
34,"0","M","Male",20,1,1,0,1
28,"1","F","Female",6,1,0,0,1
26,"0","F","Male",2,0,0,0,0
39,"1","F","Female",1,10,1,0,0
20,"0","M","Male",0,1,1,0,1
34,"0","F","Male",0,1,0,0,0
31,"0","M","Male",0,0,1,1,1
39,"0","F","Male",0,39,0,0,1
23,"0","F","Male",0,2,1,0,1
25,"1","F","Male",0,20,1,1,0
27,"1","F","Female",3,2,0,1,0
20,"1","F","Male",1,91,0,1,0
22,"1","F","Female",0,1,1,0,0
24,"1","F","Male",6,0,1,0,1
43,"0","F","Female",0,23,1,1,0
30,"1","M","Male",0,2,1,1,0
29,"1","F","Male",11,4,1,0,1
46,"1","M","Male",0,54,0,1,0
37,"1","M","Female",2,12,1,1,1
23,"1","M","Male",6,1,0,1,1
30,"1","F","Female",2,43,0,0,1
30,"0","F","Male",0,0,0,0,0
24,"0","M","Male",0,1,0,0,1
24,"1","M","Male",1,30,1,0,1
35,"0","F","Male",3,191,0,0,1
32,"0","F","Male",0,17,0,1,0
48,"1","M","Male",3,17,1,1,0
20,"0","F","Male",4,0,0,0,0
46,"1","F","Female",4,-1,1,1,0
41,"0","F","Male",5,0,0,0,0
32,"1","M","Male",5,64,1,0,0
22,"1","F","Male",1,2,1,0,0
37,"0","F","Male",4,7,1,0,0
28,"0","F","Male",0,23,0,1,1
32,"1","M","Female",0,0,1,0,0
75,"1","F","Female",7,15,1,0,1
24,"0","M","Male",0,1,1,1,0
47,"1","F","Male",5,0,1,0,1
24,"1","F","Female",0,-1,1,0,1
24,"1","F","Male",4,1,0,1,1
37,"0","F","Male",14,71,0,1,0
29,"1","M","Male",0,0,1,0,0
53,"1","F","Male",24,117,0,1,0
23,"0","F","Male",3,0,1,0,1
21,"1","M","Male",1,1,0,0,1
37,"0","F","Male",3,2,0,1,1
22,"1","F","Male",1,103,1,0,0
31,"1","F","Male",1,1,1,1,0
21,"0","F","Female",2,1,0,0,0
41,"1","F","Male",15,1,1,0,0
26,"0","F","Male",0,0,0,1,0
41,"0","M","Male",14,0,0,0,0
29,"0","F","Male",4,28,1,1,0
36,"1","F","Female",0,12,1,0,0
21,"1","F","Male",0,0,0,0,1
19,"0","F","Female",0,0,1,0,0
30,"0","F","Male",10,93,1,0,0
56,"0","M","Male",0,19,1,1,1
65,"0","M","Male",3,0,0,0,1
52,"0","M","Male",5,0,1,1,0
62,"0","F","Female",1,27,0,0,0
23,"1","M","Male",0,0,0,0,0
27,"1","M","Male",1,34,1,0,1
37,"0","M","Female",0,0,0,0,0
52,"0","M","Female",1,0,0,1,1
71,"0","F","Female",4,6,1,1,0
29,"0","M","Male",15,0,1,1,1
46,"0","F","Male",7,6,1,1,1
32,"1","F","Male",4,19,1,1,0
42,"0","F","Female",7,1,0,1,1
43,"0","M","Male",2,1,0,1,0
44,"1","F","Male",1,5,1,1,1
41,"0","F","Male",1,1,1,1,1
52,"1","F","Male",12,1,1,0,0
26,"0","F","Male",5,27,1,1,1
69,"0","F","Male",1,0,0,0,0
39,"1","F","Male",6,8,0,0,1
50,"1","F","Male",4,0,1,1,0
25,"1","F","Male",4,3,1,1,1
42,"1","F","Male",1,1,1,1,0
26,"1","M","Male",1,0,0,1,0
21,"1","F","Male",0,0,1,0,1
31,"0","M","Male",0,4,1,0,1
23,"0","F","Male",1,246,1,0,1
44,"0","F","Male",5,0,0,1,1
27,"1","F","Male",0,3,1,0,1
22,"0","F","Male",0,5,1,1,0
27,"1","F","Male",3,1,1,1,1
21,"0","M","Male",2,0,0,1,1
32,"0","M","Male",8,7,0,1,0
29,"1","F","Male",5,1,0,0,0
21,"0","F","Male",13,4,1,1,1
26,"0","M","Female",9,0,0,0,1
31,"0","M","Female",1,0,0,1,0
61,"0","F","Male",3,221,0,0,0
59,"0","M","Male",1,0,0,0,0
54,"0","F","Female",3,169,0,0,0
34,"0","F","Male",2,12,1,0,1
39,"0","F","Male",1,1,1,1,0
63,"1","F","Female",10,1,0,0,1
27,"0","F","Male",3,13,0,0,1
52,"0","M","Male",4,4,0,0,1
30,"0","F","Male",3,33,1,0,1
34,"0","F","Male",16,1,1,0,1
24,"1","F","Male",0,1,1,0,1
21,"0","F","Male",4,1,1,0,0
34,"0","F","Male",1,51,1,0,0
20,"1","F","Male",1,0,0,1,1
50,"1","F","Male",5,0,0,0,1
29,"1","F","Female",1,0,1,1,1
23,"0","F","Male",1,1,0,1,0
22,"1","F","Male",0,8,1,0,1
26,"0","M","Male",1,1,0,1,1
22,"1","M","Male",0,3,1,1,0
21,"1","F","Female",0,0,0,1,0
25,"0","M","Female",0,1,1,0,0
40,"0","M","Male",2,0,1,1,1
21,"0","M","Male",0,0,0,1,0
54,"0","F","Male",3,2,0,0,1
44,"0","F","Male",0,-1,1,0,0
39,"0","F","Male",2,35,0,0,1
22,"1","F","Male",1,1,0,0,0
38,"1","M","Male",1,-1,1,1,1
24,"1","F","Male",0,33,0,1,0
28,"1","F","Male",0,-1,1,1,0
28,"1","F","Male",5,53,1,0,1
24,"1","F","Male",5,90,1,0,1
28,"1","M","Male",0,4,1,0,0
30,"1","F","Female",3,1,1,0,0
52,"1","M","Female",0,0,1,0,0
27,"1","M","Male",9,0,1,0,1
30,"0","M","Female",0,0,1,1,0
39,"0","F","Male",6,0,0,0,0
26,"1","F","Male",1,37,0,0,1
28,"0","F","Female",0,9,0,1,0
24,"0","F","Male",1,1,0,1,1
30,"1","F","Male",4,1,0,1,1
39,"1","F","Male",1,6,0,0,0
21,"1","F","Male",0,4,1,1,1
37,"1","M","Male",0,0,0,0,0
26,"0","M","Male",1,0,0,0,0
36,"0","F","Male",3,1,1,1,1
24,"0","F","Male",1,2,1,1,0
26,"0","M","Male",4,0,1,1,0
26,"0","M","Male",14,5,0,0,0
51,"0","M","Male",0,0,0,1,0
31,"0","F","Male",1,2,0,1,0
38,"1","F","Male",14,37,0,0,1
23,"1","F","Male",6,3,1,1,1
32,"1","F","Male",19,1,0,1,0
41,"0","F","Male",1,2,1,0,1
36,"1","F","Male",2,0,1,0,1
54,"1","F","Male",3,28,0,0,0
26,"0","F","Male",15,0,1,0,1
28,"1","F","Female",6,-1,0,0,0
20,"0","M","Male",3,-1,1,0,1
40,"0","M","Female",15,72,1,1,0
46,"1","F","Male",25,1,1,0,1
27,"0","F","Male",0,0,1,0,0
32,"1","F","Male",1,1,0,1,0
24,"0","F","Male",0,0,0,0,0
28,"0","F","Female",0,0,1,1,0
54,"1","M","Male",4,2,1,0,1
49,"0","F","Male",4,1,0,0,0
19,"1","F","Female",1,0,1,0,0
45,"1","F","Male",8,0,1,1,1
30,"0","F","Male",0,3,0,0,0
56,"0","F","Male",1,1,1,1,1
42,"0","M","Male",0,0,0,1,1
34,"1","F","Male",19,0,1,1,1
45,"0","F","Male",1,0,0,1,0
32,"1","F","Male",6,1,0,1,0
22,"1","F","Male",7,0,1,1,0
47,"0","F","Male",1,2,1,1,0
28,"1","F","Male",2,0,0,1,0
40,"0","M","Female",1,2,1,0,1
33,"0","F","Male",0,0,1,1,1
29,"0","F","Female",3,0,1,1,0
34,"1","M","Male",3,-1,0,0,1
30,"0","F","Male",0,0,0,1,0
27,"0","M","Female",1,0,1,1,0
32,"0","M","Male",0,1,0,1,1
56,"1","F","Male",1,2,0,1,0
22,"0","M","Male",0,0,1,0,0
34,"1","F","Male",2,0,1,1,1
32,"0","M","Male",7,0,1,0,0
36,"1","F","Male",0,1,1,0,1
20,"0","M","Male",2,1,0,0,1
25,"0","M","Male",24,1,0,1,0
24,"1","F","Male",0,8,1,1,0
21,"1","M","Male",0,0,0,1,0
28,"0","F","Female",1,0,1,0,0
32,"0","M","Male",0,0,0,1,1
27,"1","F","Male",0,1,1,1,0
22,"1","M","Male",0,5,1,0,0
40,"0","F","Male",36,1,0,1,1
32,"1","M","Female",1,5,1,0,1
22,"1","F","Male",2,57,1,1,1
34,"0","F","Male",6,0,0,0,0
74,"1","F","Female",6,39,0,1,0
26,"0","F","Male",2,7,1,0,0
38,"0","F","Male",2,2,1,0,1
24,"1","M","Male",1,0,0,1,0
49,"0","F","Male",2,-1,1,0,0
25,"0","F","Male",5,274,1,0,1
45,"1","F","Male",1,99,1,0,1
50,"0","F","Male",5,0,0,1,1
20,"0","F","Female",0,0,1,1,1
22,"1","M","Male",8,49,1,0,1
26,"0","F","Male",1,1,0,0,1
38,"1","M","Male",0,0,0,1,0
34,"0","F","Male",0,70,1,0,0
26,"0","F","Female",2,5,0,0,1
41,"0","M","Male",0,0,0,1,1
31,"0","F","Male",0,0,0,0,1
24,"1","F","Male",2,1,1,0,0
53,"0","M","Male",0,0,0,1,0
58,"1","F","Male",2,19,0,1,1
33,"1","F","Female",0,2,1,0,1
34,"1","M","Male",10,0,1,0,1
32,"1","F","Male",0,1,1,1,0
22,"0","F","Male",0,0,1,1,0
25,"0","F","Male",2,90,0,1,0
38,"0","F","Female",0,12,1,0,1
28,"1","F","Male",6,3,1,0,0
36,"0","F","Male",1,1,0,0,1
22,"0","M","Male",0,0,1,1,1
20,"0","F","Male",0,0,1,1,0
47,"1","F","Male",4,2,1,0,0
24,"1","M","Male",3,0,0,0,0
30,"0","F","Male",0,0,0,1,1
29,"0","M","Male",0,0,0,0,1
33,"0","F","Male",10,0,1,1,1
37,"0","M","Female",0,42,0,0,0
51,"1","F","Male",2,0,0,1,1
24,"0","F","Male",4,1,1,0,0
35,"0","M","Male",0,1,0,1,1
46,"1","F","Male",0,0,0,0,0
25,"0","F","Male",0,1,1,0,0
21,"1","M","Female",1,12,1,0,0
25,"0","F","Male",1,59,0,1,0
42,"0","F","Male",5,31,1,1,1
36,"1","M","Male",1,0,1,1,0
61,"0","M","Male",12,241,0,1,0
42,"0","F","Male",8,0,1,0,1
26,"1","M","Male",0,3,0,1,1
26,"1","F","Female",2,0,1,1,1
33,"1","F","Male",3,14,0,1,1
53,"1","F","Male",0,0,1,0,1
32,"1","F","Male",3,12,0,1,0
32,"0","F","Male",4,0,1,1,0
55,"0","F","Male",6,1,1,0,0
29,"0","F","Male",0,1,1,1,1
37,"0","F","Male",7,-1,1,0,0
26,"1","F","Male",6,39,1,0,0
31,"0","M","Male",0,1,0,1,0
31,"1","F","Male",0,7,1,0,0
24,"1","F","Female",7,1,1,1,1
30,"0","M","Male",5,0,1,1,1
23,"1","F","Male",1,0,0,1,0
29,"0","F","Male",1,3,0,1,0
26,"1","M","Female",4,1,1,1,1
23,"1","F","Male",2,1,1,0,1
21,"1","F","Male",2,86,1,1,1
30,"1","M","Male",7,0,0,0,1
32,"0","F","Female",1,9,1,1,1
30,"0","M","Male",0,0,0,0,1
55,"1","M","Female",17,25,0,0,0
48,"1","F","Male",0,33,1,0,0
53,"1","M","Male",4,0,0,1,1
21,"1","F","Male",0,0,0,1,0
23,"0","F","Male",0,0,0,1,1
28,"1","M","Male",11,1,0,0,0
53,"0","M","Female",0,0,0,1,1
22,"0","F","Male",6,0,0,1,0
43,"0","F","Male",13,76,0,0,1
44,"0","F","Male",0,0,1,1,1
40,"0","F","Female",3,55,1,0,1
29,"0","F","Female",1,0,0,1,0
26,"1","F","Male",3,1,0,1,0
29,"1","F","Male",5,10,0,1,1
28,"0","M","Female",1,0,1,1,1
21,"1","M","Male",1,-1,1,0,0
61,"1","F","Male",1,2,1,1,0
35,"0","F","Male",2,1,1,0,0
65,"1","F","Female",2,0,1,1,1
49,"1","F","Male",3,34,0,1,1
56,"1","M","Female",11,2,1,0,1
21,"1","F","Male",2,0,1,0,1
21,"1","M","Male",1,86,1,1,1
26,"1","M","Male",0,0,0,1,0
55,"0","M","Male",0,1,0,0,1
66,"0","M","Male",1,19,0,1,1
23,"1","F","Male",5,7,1,1,0
46,"1","M","Male",1,0,0,1,0
24,"0","F","Male",2,6,1,1,0
43,"1","F","Male",3,51,0,0,1
26,"0","M","Male",6,0,0,1,1
29,"1","F","Male",8,71,1,0,0
44,"1","M","Female",1,6,0,1,1
58,"1","M","Female",21,0,1,0,1
54,"0","M","Male",0,1,1,1,1
43,"0","M","Male",0,0,0,1,0
23,"0","F","Male",0,7,0,1,0
21,"1","F","Male",1,0,1,0,0
25,"0","F","Female",1,0,0,1,1
20,"1","F","Male",0,0,1,1,0
33,"1","F","Male",28,1,1,1,0
27,"1","M","Female",0,0,1,1,1
58,"0","M","Female",2,3,0,0,0
37,"0","F","Male",1,1,0,0,1
31,"1","F","Male",0,0,1,1,1
46,"0","F","Male",2,1,0,1,1
34,"0","M","Male",3,2,1,1,0
27,"1","F","Male",2,9,1,1,1
26,"1","F","Male",9,0,1,1,1
33,"0","F","Male",0,0,0,0,1
62,"0","M","Male",0,1,1,1,0
24,"1","F","Male",1,1,0,1,1
20,"0","F","Male",8,1,1,0,1
23,"0","F","Male",11,1,1,0,0
27,"1","F","Male",11,2,1,1,0
40,"0","M","Male",4,1,1,0,0
30,"0","M","Male",1,5,1,0,1
28,"0","M","Male",7,1,1,0,0
23,"1","M","Male",0,1,0,1,0
26,"1","F","Male",0,33,1,0,0
29,"0","M","Male",7,0,1,0,1
38,"0","F","Female",6,0,1,1,0
33,"0","F","Female",0,116,1,0,1
31,"0","M","Female",2,1,0,1,1
48,"1","M","Male",1,0,1,1,0
29,"0","F","Male",7,1,1,1,1
29,"0","F","Male",9,20,0,1,1
27,"0","F","Male",6,1,0,0,0
37,"0","F","Male",3,2,0,1,1
47,"0","M","Male",5,1,0,1,0
26,"0","M","Male",0,1,1,0,1
25,"0","M","Female",4,0,1,0,1
33,"1","F","Male",12,3,0,1,0
24,"1","F","Male",3,7,1,1,1
20,"1","F","Male",2,2,1,0,1
26,"0","F","Male",1,1,0,1,1
34,"0","M","Male",0,3,1,1,1
33,"1","F","Male",25,1,1,0,0
23,"0","M","Male",0,0,0,1,0
20,"0","F","Male",1,30,0,0,0
23,"0","M","Male",4,13,1,1,0
27,"0","F","Male",11,4,0,1,0
38,"1","F","Male",9,44,0,1,1
32,"0","F","Male",1,1,0,1,0
47,"0","M","Female",0,0,0,1,0
25,"1","F","Female",2,0,0,1,0
22,"0","F","Male",0,0,1,0,1
21,"1","F","Male",17,5,0,0,1
46,"0","M","Male",1,1,0,0,1
23,"0","F","Female",1,0,0,1,0
49,"0","M","Male",3,0,1,1,0
49,"0","M","Male",7,0,1,0,1
47,"0","F","Male",6,0,1,0,1
25,"0","F","Female",4,78,0,0,1
21,"1","F","Male",2,0,1,0,0
65,"0","F","Male",3,15,1,1,1
26,"1","F","Male",0,0,1,0,1
56,"0","F","Male",12,5,1,0,1
50,"1","F","Male",0,14,0,1,0
25,"0","F","Male",0,0,0,0,1
21,"0","F","Male",0,0,0,0,0
29,"1","M","Male",0,5,1,0,1
23,"0","M","Male",2,1,0,0,1
21,"0","M","Male",1,1,1,0,0
49,"1","F","Male",25,9,0,0,1
40,"0","F","Female",2,17,0,0,0
22,"0","F","Male",0,-1,0,1,1
30,"0","M","Male",2,35,0,0,0
44,"0","F","Male",6,1,1,0,1
28,"0","M","Male",3,0,0,1,0
53,"0","F","Female",3,1,1,0,1
20,"0","M","Female",0,75,0,1,1
28,"1","F","Female",5,1,1,1,1
26,"0","F","Female",10,0,0,1,0
44,"0","F","Female",11,1,1,1,0
54,"0","F","Male",4,1,0,0,1
55,"0","F","Male",1,1,1,1,0
29,"0","F","Female",11,2,0,0,1
31,"0","F","Female",8,0,0,1,0
53,"0","F","Male",4,140,1,1,1
20,"1","M","Male",1,1,0,1,1
21,"0","F","Male",0,0,1,0,0
43,"0","F","Male",2,41,0,1,1
33,"0","M","Male",3,5,0,0,0
35,"1","M","Male",3,-1,0,1,0
34,"1","M","Female",9,0,1,0,0
31,"1","F","Male",2,1,0,0,1
46,"0","F","Male",23,2,1,0,1
58,"0","M","Male",9,0,1,0,1
33,"0","F","Male",1,0,0,1,1
40,"0","F","Male",0,50,1,1,1
45,"0","M","Male",0,0,1,1,1
24,"0","M","Male",0,0,1,0,1
25,"0","F","Male",0,0,0,1,1
59,"0","M","Male",0,2,0,0,0
37,"0","F","Male",1,1,0,1,1
31,"1","M","Female",0,0,1,1,0
23,"0","F","Male",2,37,1,0,0
54,"0","M","Female",1,1,0,1,0
22,"0","F","Male",0,0,1,1,0
35,"1","F","Female",1,1,0,1,1
25,"0","F","Male",10,0,0,1,0
39,"1","M","Male",1,47,1,1,1
36,"0","M","Male",19,30,1,1,1
26,"0","M","Male",6,1,1,0,0
27,"1","M","Male",7,3,1,1,0
24,"0","M","Female",1,0,1,1,1
26,"0","F","Male",1,-1,1,1,1
21,"1","F","Male",3,1,1,1,1
26,"1","M","Male",1,2,0,1,1
22,"0","M","Female",1,0,1,1,1
46,"0","M","Male",1,3,1,1,1
20,"1","F","Male",1,0,0,0,1
20,"1","F","Male",2,16,1,1,1
29,"1","F","Male",8,13,1,0,1
56,"0","M","Male",3,1,1,0,1
24,"0","F","Male",3,1,1,0,0
34,"0","F","Female",0,1,1,1,0
24,"1","F","Female",2,1,1,1,1
25,"0","F","Male",4,0,1,1,0
44,"1","M","Male",0,1,1,1,0
29,"0","M","Male",25,30,0,0,0
52,"0","F","Male",0,1,1,0,1
27,"0","M","Female",1,1,1,0,0
34,"0","F","Female",0,0,0,1,0
56,"0","F","Male",0,1,0,0,1
35,"1","M","Male",1,52,1,1,0
23,"0","M","Male",4,0,0,1,1
22,"0","F","Male",0,-1,0,0,0
28,"0","F","Male",1,0,1,1,0
20,"0","F","Male",2,2,0,1,0
34,"1","M","Male",4,0,0,1,1
38,"0","F","Male",1,79,1,1,1
20,"1","F","Female",4,0,0,1,0
27,"0","M","Male",19,1,0,0,0
62,"0","F","Female",2,203,0,0,1
58,"0","F","Male",2,1,0,0,0
26,"1","M","Male",0,1,0,1,1
35,"0","M","Male",0,0,1,1,1
56,"0","F","Male",15,0,1,1,1
