age,two_year_recid,c_charge_degree,race,sex,priors_count,length_of_stay,response
27,1,F,1,Male,6,0,0
36,0,F,1,Male,0,0,1
66,1,F,1,Male,33,13,1
32,0,M,1,Male,5,1,1
69,0,F,0,Male,0,0,1
22,0,F,1,Male,1,2,1
34,0,M,0,Male,0,0,1
20,1,M,0,Female,3,0,0
28,0,F,1,Female,0,29,0
32,0,F,1,Male,8,1,0
36,1,M,0,Male,1,39,0
22,1,F,0,Male,0,0,1
29,0,M,1,Female,1,-1,1
34,0,F,1,Male,22,1,0
24,1,F,1,Male,6,45,0
21,0,F,1,Male,0,0,1
28,1,M,1,Male,3,1,1
43,1,F,0,Male,11,76,1
19,1,M,1,Female,0,1,1
24,0,F,0,Male,6,1,0
20,1,M,0,Male,0,0,0
51,0,M,1,Male,0,5,1
30,1,F,1,Male,2,1,1
44,0,F,1,Male,0,2,1
20,1,F,1,Male,4,2,0
21,0,F,1,Male,0,2,0
28,1,F,1,Male,11,2,1
29,0,F,0,Male,5,258,1
20,1,F,0,Male,0,22,0
42,1,M,1,Male,0,1,1
32,0,M,1,Male,0,0,1
28,1,F,0,Male,1,0,1
65,0,F,0,Male,3,23,1
24,1,F,1,Male,8,49,1
20,1,M,0,Male,0,0,1
54,0,F,1,Male,10,30,1
45,1,M,0,Male,1,0,1
31,0,M,0,Male,1,117,1
30,1,M,1,Male,0,0,1
59,0,M,0,Female,0,0,1
39,1,F,0,Male,16,35,0
21,0,M,0,Male,0,0,1
31,0,M,0,Male,0,1,1
35,1,F,1,Male,4,353,0
53,0,F,0,Male,1,11,1
29,0,M,1,Female,1,0,1
25,1,F,1,Male,14,7,0
32,1,F,1,Male,10,0,1
32,0,F,0,Female,0,1,1
33,0,F,0,Male,0,0,1
21,1,F,0,Female,0,0,1
26,0,F,1,Male,7,1,1
31,1,F,1,Male,10,8,1
21,1,F,1,Male,1,1,0
38,1,M,1,Male,37,30,1
51,0,F,1,Male,1,162,1
23,1,M,1,Male,0,0,0
59,0,F,0,Female,1,5,1
34,0,F,1,Male,10,1,1
25,0,M,1,Female,0,0,1
31,1,F,0,Male,0,35,1
25,0,F,0,Female,5,0,1
55,0,M,0,Male,0,10,1
28,0,F,1,Male,5,1,0
22,1,F,1,Male,0,5,0
21,1,M,1,Female,0,0,1
32,0,M,1,Male,0,0,1
44,0,F,0,Male,0,1,1
22,1,M,0,Male,0,0,1
25,1,F,1,Male,1,0,1
29,0,F,1,Female,0,0,1
25,0,F,0,Female,14,0,1
35,0,F,1,Male,0,2,1
27,1,F,1,Male,10,1,1
26,1,F,0,Male,2,1,0
43,0,F,0,Male,2,1,1
23,1,F,1,Male,2,22,1
28,0,M,0,Female,0,0,1
36,0,M,1,Female,1,0,1
49,0,M,0,Male,1,0,1
56,0,M,0,Male,1,2,1
25,1,F,1,Male,4,169,0
30,1,F,0,Female,2,43,0
32,1,F,0,Male,10,6,1
48,1,F,1,Male,7,2,1
42,0,F,0,Male,1,2,1
21,1,F,0,Male,0,0,1
35,0,F,0,Male,2,1,1
31,1,F,0,Male,17,1,0
20,1,M,0,Male,0,0,1
23,1,F,1,Male,4,0,0
22,0,F,1,Male,1,43,1
32,1,F,1,Male,24,2,1
30,0,F,1,Female,3,0,1
33,0,M,1,Female,1,1,1
38,1,M,0,Male,0,2,1
23,1,F,1,Male,0,0,1
27,1,F,1,Male,7,34,0
23,0,F,0,Male,0,0,1
40,0,F,0,Male,1,0,1
26,1,F,1,Male,9,79,0
28,0,F,1,Male,4,29,1
35,0,F,1,Male,4,11,1
24,0,F,1,Male,1,0,1
24,0,F,0,Male,1,0,1
21,0,F,1,Male,0,0,1
44,1,F,0,Male,0,21,1
35,0,F,0,Male,0,101,1
21,0,M,0,Male,2,27,0
25,0,F,0,Male,0,1,1
44,0,F,0,Male,1,1,1
47,1,F,1,Female,19,30,0
26,0,F,1,Male,1,0,1
25,0,F,0,Male,6,1,1
37,1,M,1,Male,0,1,1
40,0,F,1,Male,0,2,1
41,0,M,0,Male,9,32,1
30,0,M,0,Male,0,0,1
54,1,F,1,Male,4,1,1
31,0,M,0,Male,0,0,1
38,0,F,0,Female,3,0,1
26,1,F,0,Male,1,0,1
30,1,F,0,Male,4,4,0
32,1,F,1,Male,10,3,1
25,0,F,0,Female,0,1,1
25,1,F,1,Male,5,155,0
19,1,F,1,Male,2,14,0
51,0,F,0,Female,4,8,1
51,0,M,0,Female,0,1,1
34,0,F,0,Male,0,108,1
32,1,F,0,Male,4,0,0
24,0,F,1,Female,1,0,1
27,0,M,0,Male,3,-1,1
25,0,F,1,Male,9,2,1
46,1,M,1,Male,1,1,1
37,0,M,0,Male,0,0,1
33,1,F,1,Female,3,9,1
34,0,F,1,Male,1,0,1
36,1,M,0,Male,5,0,1
21,1,F,1,Male,1,1,0
22,1,F,0,Male,1,0,1
33,0,M,0,Male,1,1,1
21,0,F,1,Male,1,0,1
42,0,F,1,Male,5,2,1
27,0,M,1,Female,0,1,1
23,1,M,1,Male,1,0,1
24,1,F,0,Male,3,97,1
43,0,F,1,Male,1,1,1
35,0,F,1,Female,2,14,1
37,1,F,0,Male,1,0,1
32,1,F,1,Male,12,1,0
39,1,F,1,Male,21,0,0
34,1,F,0,Male,5,0,1
53,0,F,0,Male,0,0,1
37,1,F,0,Male,3,83,1
39,0,F,0,Male,1,1,1
24,1,F,1,Male,11,51,0
40,1,M,1,Male,23,31,1
46,1,F,0,Male,3,59,1
25,0,F,1,Male,0,0,1
25,0,F,0,Male,1,0,1
37,0,F,0,Male,0,126,1
21,0,F,0,Male,3,22,1
24,1,F,0,Male,8,12,1
59,0,F,1,Male,8,5,1
25,1,M,0,Female,1,0,1
23,1,F,1,Female,0,0,1
21,1,M,0,Female,3,1,1
34,0,F,0,Male,0,0,1
28,1,F,0,Male,1,30,1
47,1,F,1,Male,0,1,0
33,1,F,0,Male,2,0,1
24,0,F,1,Female,0,1,1
34,0,F,1,Male,0,1,1
56,0,F,0,Male,1,1,1
33,1,F,1,Male,14,0,0
29,1,F,1,Female,9,14,1
27,1,F,1,Male,3,0,1
26,0,M,1,Male,3,1,0
57,0,F,0,Female,2,0,1
46,1,F,0,Male,7,36,1
21,1,F,0,Male,5,1,0
23,1,F,1,Male,0,2,0
31,0,M,1,Male,1,-1,1
40,1,M,1,Male,8,43,1
21,0,F,1,Female,0,0,1
31,0,M,0,Male,0,1,1
36,0,F,0,Male,1,0,1
26,1,F,1,Male,14,-1,0
48,0,F,0,Male,2,0,1
54,0,M,0,Female,1,3,1
25,1,F,1,Male,1,0,1
26,0,M,1,Male,2,2,1
20,1,F,0,Male,0,1,1
34,0,F,0,Male,0,0,1
29,0,M,1,Male,0,1,1
28,1,F,0,Male,0,0,1
26,0,M,1,Male,1,7,1
33,0,M,0,Male,0,10,1
29,0,M,1,Male,2,3,1
28,1,F,1,Male,9,43,1
55,0,F,1,Male,5,300,1
36,1,M,1,Male,25,0,0
48,1,F,1,Male,9,3,1
35,0,F,0,Male,2,0,1
25,0,M,0,Female,0,0,1
24,1,F,1,Male,1,6,1
20,0,F,0,Male,4,0,0
26,1,F,1,Male,2,0,0
20,1,F,1,Male,1,1,0
54,0,M,0,Male,2,0,1
27,0,M,1,Male,1,0,1
23,0,F,0,Female,0,0,1
37,1,F,1,Male,11,1,0
42,0,M,1,Male,7,0,1
42,0,F,0,Female,0,281,1
26,1,F,1,Female,3,0,1
37,0,M,0,Male,3,0,1
20,0,F,1,Male,0,0,1
23,1,F,1,Male,3,53,0
30,1,F,0,Male,0,37,0
36,1,F,1,Female,4,0,0
60,0,F,1,Male,9,0,0
55,1,F,0,Female,0,6,1
31,0,F,0,Female,1,0,1
35,1,M,1,Male,3,0,1
33,1,F,1,Male,1,0,1
44,1,F,0,Male,2,1,1
40,0,F,0,Male,0,64,1
53,0,F,1,Male,20,3,1
48,0,M,0,Male,0,0,1
30,0,F,1,Male,0,0,1
46,0,M,0,Male,9,4,1
25,1,M,1,Male,8,0,0
60,0,F,0,Female,0,13,1
26,1,F,0,Male,5,1,1
22,1,F,1,Male,2,16,1
60,0,M,0,Male,1,1,1
31,0,F,1,Male,6,0,0
39,0,M,1,Male,2,1,1
23,1,M,0,Male,5,54,1
27,1,F,1,Male,11,5,1
21,1,F,0,Male,0,0,0
32,0,F,1,Male,0,0,0
51,0,M,0,Male,1,1,1
34,0,F,0,Male,5,1,1
36,1,M,0,Male,11,2,1
27,1,F,1,Male,25,40,0
45,0,F,0,Male,0,0,1
29,1,M,1,Male,6,0,1
30,0,M,1,Male,0,0,1
34,1,F,0,Male,4,1,1
50,1,F,0,Male,5,1,1
47,0,F,1,Male,5,2,1
54,0,M,0,Female,0,29,1
26,1,M,1,Male,0,0,1
32,1,F,1,Male,0,0,1
31,1,M,0,Male,4,26,1
42,1,F,0,Female,0,1,1
29,0,M,0,Female,0,1,1
31,1,F,0,Male,11,0,1
24,1,F,1,Male,7,199,0
38,1,F,0,Male,10,-1,1
32,0,F,1,Male,9,56,0
38,1,F,1,Male,0,0,1
61,0,M,0,Male,0,0,1
25,1,M,1,Male,5,0,1
21,1,F,0,Male,0,7,0
24,1,F,1,Male,3,0,1
24,1,F,1,Male,8,214,0
40,0,F,1,Male,3,1,1
26,1,F,1,Female,1,27,1
28,0,M,0,Female,0,0,1
38,0,F,1,Male,0,9,1
27,0,F,1,Male,2,0,1
31,0,M,0,Female,0,0,1
31,0,M,1,Male,0,0,1
38,1,M,0,Female,1,16,1
36,1,M,1,Female,4,1,1
26,0,F,1,Female,3,0,1
56,0,F,1,Male,4,2,1
51,0,M,0,Male,0,-1,1
36,0,F,1,Male,0,0,1
25,1,F,1,Male,15,2,0
56,0,M,1,Male,0,1,1
24,0,M,1,Male,0,1,1
20,1,M,1,Female,0,-1,1
56,0,F,0,Male,1,15,1
52,1,F,0,Male,13,1,1
30,1,M,0,Male,2,0,1
22,0,F,0,Male,1,0,1
33,0,M,0,Female,2,2,1
29,1,F,1,Male,13,1,0
34,1,F,1,Male,16,1,0
42,0,F,1,Male,7,0,1
27,1,F,1,Male,10,0,0
31,1,M,0,Male,3,0,1
37,1,M,1,Male,5,6,1
35,0,F,0,Male,2,0,1
23,1,F,0,Male,0,0,1
41,0,F,1,Male,2,0,1
55,0,F,0,Male,0,2,1
39,0,F,0,Male,3,13,1
35,0,M,1,Female,0,0,1
29,1,F,0,Male,11,49,0
29,0,M,0,Male,0,0,1
64,0,M,0,Female,0,0,1
31,0,F,0,Male,1,0,1
38,1,F,1,Female,7,39,0
26,1,F,0,Male,8,41,0
28,1,F,1,Male,12,76,0
25,0,M,1,Female,1,0,0
31,0,F,1,Male,15,135,1
67,0,F,0,Male,0,1,1
30,0,M,0,Male,3,2,1
28,1,F,1,Male,2,0,1
26,0,F,0,Male,0,2,1
34,0,M,0,Female,1,3,1
58,1,F,1,Male,24,3,1
48,0,F,1,Male,4,0,0
32,1,M,0,Male,4,1,1
31,0,M,0,Female,0,4,0
32,1,M,0,Female,8,7,1
24,1,M,1,Female,11,77,0
26,1,F,1,Male,10,1,0
20,1,F,1,Male,0,1,1
56,0,F,1,Male,24,6,0
28,0,F,1,Male,3,0,1
28,1,M,1,Female,1,0,1
26,0,M,1,Male,0,1,1
33,0,F,1,Male,1,1,1
24,0,F,1,Male,3,75,0
23,1,M,0,Male,5,32,0
49,0,F,1,Male,3,0,1
35,0,F,0,Male,4,169,1
19,1,M,1,Female,0,1,0
23,1,F,1,Male,4,143,0
20,0,F,0,Male,0,0,1
36,0,F,1,Male,5,0,1
30,0,M,0,Female,7,17,1
38,1,F,0,Male,7,1,1
23,0,F,0,Male,2,1,1
49,1,M,1,Male,1,0,1
31,0,F,0,Female,2,1,1
34,1,F,1,Male,19,4,0
27,1,F,1,Male,3,7,0
29,0,F,1,Male,0,0,1
37,0,M,1,Male,0,2,1
24,1,F,1,Male,4,1,1
74,0,M,0,Male,0,1,1
54,0,M,0,Female,1,1,1
33,0,F,0,Male,3,0,1
58,0,F,0,Male,1,1,1
32,0,M,0,Male,0,0,1
66,0,M,0,Male,1,19,1
32,0,M,0,Male,0,0,1
51,1,F,1,Male,19,2,0
30,0,M,0,Male,0,1,1
60,0,F,0,Male,1,0,1
25,0,F,1,Male,0,2,1
23,0,F,1,Female,0,25,1
26,1,F,1,Male,2,2,1
47,0,M,1,Female,0,0,1
39,1,F,1,Female,1,2,1
64,0,F,0,Female,0,0,1
55,0,F,0,Male,0,0,1
34,0,M,0,Male,1,0,1
21,1,M,0,Male,1,0,1
45,0,M,0,Male,0,2,1
39,0,F,0,Male,1,0,1
51,1,M,0,Female,0,1,1
27,0,M,1,Female,1,0,1
24,0,M,0,Female,0,1,1
47,0,M,0,Female,0,0,1
46,0,M,0,Male,0,-1,1
34,1,M,1,Male,3,2,1
35,0,F,1,Male,0,0,1
33,0,F,0,Male,0,5,1
44,0,F,0,Male,5,6,1
47,0,M,0,Male,0,0,1
22,0,F,1,Male,0,1,1
28,0,F,0,Male,0,0,1
34,0,M,1,Male,4,0,1
26,1,F,1,Male,0,-1,1
25,1,F,1,Male,6,0,1
27,1,F,1,Male,7,4,0
49,1,M,1,Male,6,0,1
47,0,M,1,Male,1,1,1
38,0,M,1,Male,0,1,1
27,1,F,0,Male,0,27,0
56,1,F,1,Female,1,0,1
26,1,M,1,Male,27,10,0
25,1,M,0,Male,1,0,1
32,1,M,1,Male,1,3,1
32,0,M,1,Male,1,0,1
36,1,F,1,Male,3,1,1
24,1,M,1,Male,2,24,0
33,0,F,0,Male,0,6,1
27,1,F,1,Female,3,3,0
38,0,F,0,Male,0,1,1
26,0,F,1,Male,5,2,1
24,1,F,1,Male,1,0,1
36,1,M,0,Male,1,1,1
59,0,F,0,Male,2,12,1
46,0,F,0,Female,0,0,1
29,0,F,1,Female,0,0,1
29,1,F,0,Female,0,1,1
39,0,F,0,Male,1,0,1
58,0,F,1,Male,1,60,1
38,0,F,1,Male,15,55,1
25,0,F,0,Female,2,181,0
37,0,M,1,Male,0,0,1
39,1,F,1,Male,13,1,0
22,1,F,0,Male,1,0,1
24,0,F,1,Female,0,0,1
29,1,F,1,Male,5,5,1
29,0,F,0,Male,1,0,1
31,1,F,1,Male,8,0,0
26,1,F,1,Male,0,1,1
47,1,M,1,Male,23,0,0
53,1,F,1,Female,10,4,1
36,0,M,1,Female,0,0,1
21,1,M,1,Male,1,0,1
23,1,F,1,Male,2,6,1
24,1,M,1,Male,2,506,0
27,0,M,1,Male,0,1,1
22,0,F,0,Female,0,0,1
49,1,M,1,Male,0,4,1
32,0,M,0,Male,6,27,1
56,0,M,0,Male,0,1,1
20,1,F,0,Male,0,8,1
39,1,F,1,Male,6,2,1
45,1,F,0,Female,6,1,1
35,0,F,1,Female,2,14,1
28,1,M,0,Male,0,2,1
23,1,F,0,Male,0,1,1
25,1,F,0,Female,2,0,0
23,0,M,1,Female,0,1,1
58,1,M,1,Male,21,59,1
52,0,F,1,Female,0,2,1
51,0,M,1,Male,17,0,1
21,0,F,1,Male,1,2,0
25,1,F,0,Male,0,3,1
25,0,M,0,Female,0,2,1
23,1,F,1,Female,0,1,1
49,0,F,0,Male,1,1,1
29,0,M,0,Male,1,0,1
39,1,F,0,Female,11,1,1
37,0,M,0,Female,0,0,1
29,1,F,0,Male,10,2,0
25,0,F,1,Male,0,0,1
38,0,F,0,Male,0,0,1
54,1,M,0,Male,14,28,1
27,0,M,1,Male,1,2,1
19,1,M,1,Male,1,9,1
26,0,M,1,Female,1,1,1
38,1,F,1,Male,2,192,1
33,0,M,0,Male,2,1,1
21,0,F,1,Male,0,2,1
46,0,M,0,Male,0,0,1
37,0,M,0,Male,0,0,1
48,1,M,0,Male,0,0,1
20,1,F,1,Male,0,0,0
33,1,M,0,Male,5,1,1
25,1,M,1,Male,0,-1,1
26,0,M,0,Female,1,0,1
53,1,M,0,Male,0,3,1
46,1,F,0,Male,5,-1,0
26,1,M,1,Male,3,1,1
51,1,F,1,Male,15,34,0
26,0,F,0,Male,2,0,1
24,1,F,1,Male,1,0,1
51,0,F,1,Male,14,7,1
30,1,F,0,Male,5,62,1
30,0,F,1,Male,0,1,1
42,0,M,1,Male,0,6,1
31,0,M,0,Male,0,1,1
32,1,F,1,Male,4,1,1
31,1,F,1,Male,7,77,1
44,0,F,1,Male,6,1,1
29,0,F,0,Male,0,1,1
31,1,F,1,Male,10,181,1
28,0,M,0,Male,0,0,1
47,1,M,0,Female,0,4,1
55,1,M,1,Male,3,69,1
23,0,F,0,Male,0,1,0
52,0,F,1,Female,8,43,0
28,1,M,0,Female,1,0,1
31,0,F,1,Female,10,1,0
25,1,F,1,Female,6,12,1
28,0,F,1,Female,4,2,1
22,0,M,0,Female,0,0,1
29,1,F,0,Male,14,0,0
30,0,M,0,Female,0,3,1
34,0,F,0,Male,0,14,1
22,1,F,0,Male,1,1,1
38,1,F,1,Male,3,4,1
51,0,M,0,Male,0,1,1
37,0,M,0,Male,4,0,1
20,1,F,1,Male,1,187,0
36,1,F,0,Female,5,0,1
30,0,M,1,Female,0,-1,1
24,1,F,0,Male,3,-1,1
54,0,M,0,Male,2,39,1
31,0,F,1,Male,15,-1,0
53,0,M,0,Male,0,0,1
39,0,F,0,Female,1,7,1
27,0,F,0,Male,2,10,1
56,1,M,0,Female,2,49,1
25,0,M,1,Female,0,44,1
26,1,M,1,Male,12,10,0
25,1,M,1,Male,0,1,1
46,0,F,0,Male,0,0,1
24,1,M,0,Female,9,8,0
24,1,M,1,Male,1,13,0
29,0,F,1,Male,0,0,1
35,0,F,1,Female,9,173,0
41,1,M,1,Male,3,2,1
43,0,F,0,Male,4,47,1
28,0,F,0,Female,0,2,1
25,1,F,0,Male,0,1,0
26,1,M,1,Male,9,1,1
46,0,M,1,Male,0,0,1
22,1,F,0,Male,0,2,1
70,1,F,0,Male,11,12,1
52,0,F,1,Male,3,0,1
51,1,F,1,Male,17,0,0
33,1,M,1,Female,3,4,1
24,0,F,0,Female,0,0,1
28,0,F,1,Male,0,-1,1
52,1,F,1,Female,0,0,1
29,1,F,1,Male,17,1,0
27,0,M,0,Male,0,0,1
31,1,F,0,Male,1,36,1
29,0,M,1,Male,2,50,1
23,1,M,0,Male,0,4,0
24,1,F,1,Male,3,0,1
25,0,M,0,Male,4,1,0
21,1,F,1,Male,2,8,1
23,1,F,0,Male,0,0,1
37,0,M,0,Male,6,1,1
33,0,M,0,Male,0,0,1
59,0,F,1,Male,1,1,1
28,0,F,1,Male,5,0,1
24,1,M,1,Male,7,2,0
27,0,F,1,Male,0,0,1
45,0,F,0,Male,2,47,1
34,0,F,0,Female,2,1,1
52,0,M,0,Female,0,0,1
29,0,F,1,Male,2,160,0
28,0,F,1,Female,0,191,1
24,0,F,1,Male,0,-1,1
29,0,F,1,Male,0,1,1
28,0,F,0,Male,6,2,1
46,0,M,1,Male,0,1,1
25,1,M,1,Male,0,1,1
19,1,M,0,Male,0,1,0
29,0,M,1,Male,4,0,1
45,1,F,0,Male,21,1,1
20,1,F,1,Male,1,5,0
51,1,F,1,Male,22,34,0
55,0,M,0,Male,0,5,1
45,0,M,1,Male,0,1,1
30,0,M,1,Male,1,1,1
29,1,F,0,Male,8,0,1
54,0,F,1,Female,0,1,1
52,1,M,1,Male,1,70,1
46,0,F,1,Male,3,1,1
26,0,F,1,Male,0,1,1
29,1,F,1,Female,7,1,1
22,0,F,0,Male,1,236,1
55,0,M,0,Male,11,57,1
32,1,F,0,Male,8,0,0
39,0,F,0,Male,0,3,1
34,0,F,1,Female,1,2,1
53,0,M,0,Male,1,1,1
34,1,M,1,Male,5,3,1
31,1,F,1,Female,2,176,1
26,0,M,1,Male,1,0,1
24,1,M,1,Female,2,14,1
28,0,F,1,Male,5,51,0
30,1,F,1,Male,6,0,1
56,0,F,1,Male,1,2,1
64,0,F,0,Male,8,0,1
25,1,M,0,Male,7,3,1
28,1,F,0,Female,1,1,1
25,1,F,0,Male,2,12,1
37,0,M,1,Female,0,1,1
55,1,M,0,Male,2,0,1
43,0,F,1,Female,6,0,1
30,1,M,0,Male,0,0,1
33,1,M,1,Male,6,1,1
31,1,M,0,Male,2,15,1
50,0,F,1,Female,4,13,1
46,0,M,0,Male,5,12,1
32,0,M,0,Male,0,6,1
58,0,F,1,Male,6,144,1
21,1,F,0,Male,2,2,1
43,0,F,0,Male,1,0,1
31,0,M,0,Male,1,-1,1
52,0,M,0,Male,7,0,1
34,1,F,1,Male,5,5,1
32,0,F,0,Male,2,0,1
28,0,F,0,Male,1,1,1
37,0,F,1,Male,8,14,1
49,0,M,0,Male,2,1,1
26,1,F,1,Male,2,21,1
20,1,F,1,Male,1,109,0
24,1,F,1,Male,1,0,1
44,0,M,0,Female,0,1,1
37,0,F,0,Male,0,0,1
45,0,M,0,Female,0,0,1
27,1,F,1,Male,1,0,1
34,1,F,0,Male,14,40,0
21,0,F,1,Female,2,12,1
27,1,M,1,Male,2,9,1
21,0,F,1,Female,0,1,1
38,0,F,1,Female,1,0,1
43,1,F,1,Male,0,1,1
24,0,M,1,Male,7,1,0
30,0,F,1,Male,7,0,1
57,0,F,0,Male,2,9,1
31,0,F,0,Female,14,0,0
23,1,F,1,Male,1,3,1
55,1,F,0,Male,1,1,1
27,0,F,0,Male,1,1,1
54,1,M,0,Male,1,1,1
33,1,F,0,Male,11,1,1
52,1,M,1,Male,0,1,1
21,1,F,0,Male,0,-1,1
62,1,M,0,Female,1,0,1
51,0,M,1,Male,5,4,1
27,0,F,0,Male,0,43,1
57,1,M,1,Male,8,-1,1
21,1,F,0,Male,0,0,1
31,0,F,1,Male,0,1,1
26,1,F,1,Male,4,0,0
22,0,F,0,Male,1,8,1
50,0,F,1,Male,1,0,1
24,1,F,0,Male,3,17,0
35,0,F,1,Female,13,2,0
27,1,F,1,Male,2,1,0
27,1,F,1,Male,10,1,0
45,0,F,0,Male,2,358,1
56,0,F,0,Male,1,35,1
54,0,M,1,Male,0,-1,1
46,0,F,1,Male,9,5,1
48,1,F,0,Male,1,126,1
30,0,F,0,Male,3,25,1
22,1,F,1,Male,3,7,1
24,1,F,1,Male,2,1,1
21,1,F,1,Male,1,3,0
28,1,M,1,Male,0,0,1
31,1,F,0,Male,5,1,1
22,0,M,1,Male,0,2,0
34,0,M,1,Female,1,1,1
25,0,F,1,Male,2,18,1
29,1,M,1,Male,0,0,1
37,0,F,1,Male,3,1,1
55,0,F,0,Female,0,0,1
59,0,M,0,Male,1,0,1
26,0,F,1,Male,2,33,1
48,0,F,1,Male,6,1,1
32,1,F,1,Male,7,37,0
25,1,F,1,Male,6,4,1
31,1,F,1,Male,0,1,0
24,1,F,1,Male,1,0,1
44,0,M,1,Male,0,34,1
38,0,F,1,Male,2,1,1
36,0,M,1,Male,1,0,1
29,1,F,1,Male,6,0,1
45,0,M,0,Female,1,0,1
36,0,F,0,Male,0,36,1
21,1,F,1,Male,2,86,0
31,1,M,1,Male,1,0,1
38,1,F,0,Male,1,0,1
29,1,F,1,Male,0,12,1
46,0,F,0,Male,0,5,1
50,0,F,0,Male,1,9,1
53,0,M,0,Male,0,0,1
35,1,F,0,Male,0,87,1
44,0,M,0,Male,11,180,1
41,1,F,1,Male,13,0,0
26,0,M,0,Female,0,0,1
22,1,F,1,Male,1,0,1
33,0,F,1,Male,3,0,1
30,1,F,0,Male,0,-1,1
22,0,F,1,Female,1,13,1
25,0,M,1,Male,0,1,1
34,0,F,0,Female,1,2,1
36,1,F,1,Male,9,3,1
36,0,F,0,Male,1,40,1
35,1,F,0,Male,6,1,1
45,1,F,0,Male,1,5,1
43,0,M,1,Male,5,14,1
49,0,F,0,Male,0,0,1
32,1,F,1,Male,22,0,0
37,0,M,0,Male,0,1,1
29,0,M,1,Male,0,1,1
33,1,M,1,Male,9,14,1
21,1,F,0,Male,0,0,1
27,1,M,0,Male,0,0,1
25,0,M,1,Female,2,0,1
50,0,F,0,Male,1,1,1
43,0,M,0,Female,0,0,1
29,1,M,1,Male,7,0,0
47,0,F,0,Male,2,0,1
21,0,F,0,Male,1,1,1
42,0,M,0,Male,0,6,1
24,0,F,0,Male,0,1,1
28,1,M,1,Female,6,2,1
39,0,M,0,Male,0,2,1
24,1,F,0,Male,0,1,1
39,0,F,1,Female,4,3,1
33,1,M,0,Female,4,11,1
22,1,F,1,Male,2,1,1
33,1,F,1,Male,4,1,1
32,0,F,1,Male,0,1,1
34,0,F,0,Female,5,1,1
34,0,M,0,Female,4,0,1
23,0,M,0,Male,0,0,1
23,0,M,0,Female,0,0,1
52,0,F,0,Female,0,0,1
38,0,M,1,Male,10,0,1
36,0,M,1,Female,1,0,1
22,1,F,0,Male,2,1,0
43,1,M,0,Male,1,0,1
33,0,F,1,Male,4,-1,1
36,0,M,0,Male,1,14,0
47,1,F,1,Male,23,403,1
29,1,F,1,Male,6,22,1
32,0,F,1,Male,7,5,1
51,0,M,0,Male,0,0,1
25,1,M,0,Male,2,0,1
29,1,F,0,Female,6,67,1
47,0,M,0,Female,0,0,1
28,0,F,0,Male,3,1,1
32,0,F,0,Male,1,0,1
60,0,F,0,Male,4,1,1
26,0,M,0,Female,1,0,1
42,0,M,0,Female,0,1,1
31,1,M,1,Female,3,0,1
24,0,F,1,Male,2,1,1
41,0,F,1,Male,0,3,1
26,1,F,1,Male,1,4,0
69,0,F,0,Male,0,0,1
23,0,M,0,Male,0,0,1
34,0,F,0,Male,11,1,1
22,0,F,0,Male,1,1,1
22,1,F,0,Male,0,2,1
31,1,F,1,Male,10,4,0
43,0,M,0,Female,0,0,1
42,0,F,1,Male,3,1,1
24,0,F,0,Male,3,0,1
40,1,F,0,Male,4,0,1
27,1,M,0,Male,4,1,1
21,0,F,1,Male,4,60,0
21,1,F,0,Male,0,2,1
30,0,M,1,Male,4,1,1
22,1,F,1,Male,7,11,0
46,0,F,1,Male,2,0,0
50,0,F,0,Male,1,1,1
26,1,M,1,Male,0,0,1
23,0,F,1,Male,1,0,1
37,0,F,0,Male,0,0,1
34,0,F,0,Male,1,0,1
28,1,M,1,Male,0,1,1
35,0,F,0,Male,0,0,1
59,0,F,0,Male,0,0,1
56,0,M,1,Male,1,0,1
25,1,F,0,Male,4,33,0
55,0,F,1,Male,1,0,1
28,1,M,0,Female,6,30,0
43,1,M,1,Male,6,0,0
44,1,F,1,Male,11,1,1
37,0,M,1,Male,3,0,1
27,1,M,1,Male,13,1,0
29,0,M,1,Male,2,1,1
22,0,F,0,Male,0,-1,1
28,0,M,0,Male,1,1,1
52,0,F,0,Male,2,1,1
20,0,M,0,Male,0,0,1
25,1,F,1,Male,5,4,0
39,1,F,0,Male,0,2,1
24,0,F,1,Female,1,3,0
22,0,F,1,Male,1,1,1
30,1,F,1,Female,11,6,1
25,1,F,1,Male,0,-1,0
30,1,F,1,Male,9,1,1
24,0,F,0,Male,0,2,0
34,0,M,0,Male,5,1,1
23,0,F,0,Male,2,13,1
34,0,M,1,Female,0,1,1
57,0,F,0,Male,1,0,1
22,1,F,1,Male,1,0,1
24,1,F,0,Female,6,3,0
31,0,F,1,Male,3,0,1
30,1,M,0,Male,9,7,1
25,0,F,1,Female,1,13,1
22,1,F,1,Female,0,1,1
34,1,F,0,Male,17,39,1
77,0,M,1,Male,0,-1,1
26,1,F,1,Male,4,45,1
57,0,F,1,Male,11,140,1
42,1,F,0,Female,4,4,0
47,1,M,0,Male,5,0,1
30,1,M,0,Male,3,2,1
30,1,F,1,Male,3,2,1
29,1,F,0,Female,10,7,1
25,0,M,0,Male,2,64,1
32,1,F,1,Male,4,1,1
21,0,F,1,Male,1,2,1
23,1,F,1,Male,4,0,0
42,1,M,1,Male,10,0,1
31,0,M,1,Male,1,1,1
39,1,F,0,Female,4,1,1
30,1,F,0,Male,0,0,1
39,1,F,0,Male,0,0,1
24,1,F,0,Male,9,4,0
